dt,U_dN
2.66,-1.7397
2.67,-1.60468
2.68,-1.46843
2.69,-1.33101
2.7,-1.19251
2.71,-1.05303
2.72,-0.912658
2.73,-0.771492
2.74,-0.629638
2.75,-0.487204
2.76,-0.344302
2.77,-0.20105
2.78,-0.0575684
2.79,0.0860186
2.8,0.229582
2.81,0.372991
2.82,0.51611
2.83,0.658802
2.84,0.800924
2.85,0.942336
2.86,1.08289
2.87,1.22244
2.88,1.36084
2.89,1.49793
2.9,1.63357
2.91,1.76761
2.92,1.89988
2.93,2.03024
2.94,2.15855
2.95,2.28463
2.96,2.40836
2.97,2.52957
2.98,2.64812
2.99,2.76386
3,2.87666
3.01,2.98637
3.02,3.09285
3.03,3.19598
3.04,3.29562
3.05,3.39165
3.06,3.48395
3.07,3.5724
3.08,3.65689
3.09,3.73731
3.1,3.81358
3.11,3.88559
3.12,3.95325
3.13,4.0165
3.14,4.07525
3.15,4.12943
3.16,4.17899
3.17,4.22388
3.18,4.26405
3.19,4.29947
3.2,4.3301
3.21,4.35593
3.22,4.37695
3.23,4.39315
3.24,4.40454
3.25,4.41112
3.26,4.41292
3.27,4.40998
3.28,4.40232
3.29,4.38999
3.3,4.37305
3.31,4.35156
3.32,4.32558
3.33,4.29521
3.34,4.26052
3.35,4.2216
3.36,4.17856
3.37,4.1315
3.38,4.08054
3.39,4.0258
3.4,3.96741
3.41,3.90549
3.42,3.84019
3.43,3.77165
3.44,3.70002
3.45,3.62545
3.46,3.5481
3.47,3.46814
3.48,3.38571
3.49,3.301
3.5,3.21418
3.51,3.12541
3.52,3.03486
3.53,2.94272
3.54,2.84916
3.55,2.75436
3.56,2.65849
3.57,2.56172
3.58,2.46423
3.59,2.36619
3.6,2.26777
3.61,2.16915
3.62,2.07048
3.63,1.97192
3.64,1.87364
3.65,1.77579
3.66,1.67851
3.67,1.58195
3.68,1.48625
3.69,1.39154
3.7,1.29795
3.71,1.20559
3.72,1.11458
3.73,1.02503
3.74,0.93703
3.75,0.850673
3.76,0.766043
3.77,0.683214
3.78,0.602253
3.79,0.523218
3.8,0.446158
3.81,0.371113
3.82,0.298115
3.83,0.227187
3.84,0.158343
3.85,0.0915876
3.86,0.0269173
3.87,-0.035681
3.88,-0.0962288
3.89,-0.154756
3.9,-0.211303
3.91,-0.265915
3.92,-0.318649
3.93,-0.369569
3.94,-0.418744
3.95,-0.466255
3.96,-0.512187
3.97,-0.556634
3.98,-0.599694
3.99,-0.641475
4,-0.682087
4.01,-0.721648
4.02,-0.760279
4.03,-0.798109
4.04,-0.835268
4.05,-0.87189
4.06,-0.908114
4.07,-0.944079
4.08,-0.97993
4.09,-1.01581
4.1,-1.05186
4.11,-1.08824
4.12,-1.12508
4.13,-1.16254
4.14,-1.20076
4.15,-1.23987
4.16,-1.28003
4.17,-1.32137
4.18,-1.36402
4.19,-1.40812
4.2,-1.45379
4.21,-1.50116
4.22,-1.55034
4.23,-1.60145
4.24,-1.65458
4.25,-1.70983
4.26,-1.7673
4.27,-1.82707
4.28,-1.88921
4.29,-1.95379
4.3,-2.02086
4.31,-2.09048
4.32,-2.16267
4.33,-2.23747
4.34,-2.3149
4.35,-2.39496
4.36,-2.47765
4.37,-2.56296
4.38,-2.65085
4.39,-2.7413
4.4,-2.83425
4.41,-2.92965
4.42,-3.02742
4.43,-3.12748
4.44,-3.22975
4.45,-3.33411
4.46,-3.44046
4.47,-3.54865
4.48,-3.65857
4.49,-3.77005
4.5,-3.88294
4.51,-3.99708
4.52,-4.11227
4.53,-4.22835
4.54,-4.3451
4.55,-4.46233
4.56,-4.57982
4.57,-4.69735
4.58,-4.8147
4.59,-4.93162
4.6,-5.04787
4.61,-5.16321
4.62,-5.27739
4.63,-5.39015
4.64,-5.50123
4.65,-5.61037
4.66,-5.7173
4.67,-5.82175
4.68,-5.92346
4.69,-6.02215
4.7,-6.11757
4.71,-6.20943
4.72,-6.29748
4.73,-6.38146
4.74,-6.4611
4.75,-6.53615
4.76,-6.60635
4.77,-6.67147
4.78,-6.73126
4.79,-6.78549
4.8,-6.83394
4.81,-6.87639
4.82,-6.91264
4.83,-6.94248
4.84,-6.96573
4.85,-6.98222
4.86,-6.99178
4.87,-6.99426
4.88,-6.98951
4.89,-6.97742
4.9,-6.95787
4.91,-6.93076
4.92,-6.896
4.93,-6.85354
4.94,-6.80331
4.95,-6.74528
4.96,-6.67943
4.97,-6.60575
4.98,-6.52426
4.99,-6.43497
5,-6.33794
5.01,-6.23322
5.02,-6.1209
5.03,-6.00108
5.04,-5.87385
5.05,-5.73935
5.06,-5.59774
5.07,-5.44916
5.08,-5.2938
5.09,-5.13185
5.1,-4.96352
5.11,-4.78904
5.12,-4.60865
5.13,-4.4226
5.14,-4.23116
5.15,-4.03462
5.16,-3.83327
5.17,-3.62742
5.18,-3.41739
5.19,-3.20351
5.2,-2.98612
5.21,-2.76559
5.22,-2.54226
5.23,-2.3165
5.24,-2.0887
5.25,-1.85924
5.26,-1.6285
5.27,-1.39689
5.28,-1.1648
5.29,-0.932628
5.3,-0.700787
5.31,-0.469679
5.32,-0.239712
5.33,-0.0112901
5.34,0.215181
5.35,0.439298
5.36,0.660664
5.37,0.878883
5.38,1.09356
5.39,1.30433
5.4,1.51079
5.41,1.71259
5.42,1.90937
5.43,2.10077
5.44,2.28645
5.45,2.46609
5.46,2.63937
5.47,2.80599
5.48,2.96565
5.49,3.11809
5.5,3.26304
5.51,3.40025
5.52,3.52951
5.53,3.6506
5.54,3.76332
5.55,3.8675
5.56,3.96299
5.57,4.04964
5.58,4.12734
5.59,4.19599
5.6,4.25551
5.61,4.30584
5.62,4.34694
5.63,4.3788
5.64,4.40141
5.65,4.4148
5.66,4.41902
5.67,4.41413
5.68,4.4002
5.69,4.37736
5.7,4.34572
5.71,4.30542
5.72,4.25664
5.73,4.19955
5.74,4.13436
5.75,4.06129
5.76,3.98057
5.77,3.89246
5.78,3.79723
5.79,3.69518
5.8,3.58659
5.81,3.47179
5.82,3.35112
5.83,3.22491
5.84,3.09353
5.85,2.95733
5.86,2.81671
5.87,2.67204
5.88,2.52373
5.89,2.37218
5.9,2.21779
5.91,2.061
5.92,1.90222
5.93,1.74187
5.94,1.58039
5.95,1.41821
5.96,1.25575
5.97,1.09345
5.98,0.931736
5.99,0.771036
6,0.611774
6.01,0.454368
6.02,0.299233
6.03,0.146774
6.04,-0.00260803
6.05,-0.148522
6.06,-0.290586
6.07,-0.428429
6.08,-0.561691
6.09,-0.690022
6.1,-0.813088
6.11,-0.930566
6.12,-1.04215
6.13,-1.14755
6.14,-1.24648
6.15,-1.33869
6.16,-1.42393
6.17,-1.50198
6.18,-1.57263
6.19,-1.6357
6.2,-1.69101
6.21,-1.73841
6.22,-1.77778
6.23,-1.809
6.24,-1.83199
6.25,-1.84667
6.26,-1.853
6.27,-1.85095
6.28,-1.84051
6.29,-1.8217
6.3,-1.79454
6.31,-1.7591
6.32,-1.71545
6.33,-1.66368
6.34,-1.6039
6.35,-1.53626
6.36,-1.4609
6.37,-1.37799
6.38,-1.28773
6.39,-1.19031
6.4,-1.08597
6.41,-0.97494
6.42,-0.857478
6.43,-0.733855
6.44,-0.604354
6.45,-0.469274
6.46,-0.328925
6.47,-0.183628
6.48,-0.0337184
6.49,0.120462
6.5,0.278561
6.51,0.440217
6.52,0.605064
6.53,0.772726
6.54,0.942826
6.55,1.11498
6.56,1.2888
6.57,1.4639
6.58,1.63988
6.59,1.81637
6.6,1.99296
6.61,2.16927
6.62,2.34492
6.63,2.51953
6.64,2.69271
6.65,2.8641
6.66,3.03334
6.67,3.20006
6.68,3.36393
6.69,3.5246
6.7,3.68174
6.71,3.83505
6.72,3.98421
6.73,4.12893
6.74,4.26894
6.75,4.40396
6.76,4.53376
6.77,4.6581
6.78,4.77675
6.79,4.88952
6.8,4.99622
6.81,5.09669
6.82,5.19076
6.83,5.27833
6.84,5.35926
6.85,5.43346
6.86,5.50087
6.87,5.56141
6.88,5.61506
6.89,5.66179
6.9,5.70161
6.91,5.73453
6.92,5.7606
6.93,5.77986
6.94,5.79239
6.95,5.79829
6.96,5.79767
6.97,5.79065
6.98,5.77738
6.99,5.75803
7,5.73277
7.01,5.70179
7.02,5.66531
7.03,5.62354
7.04,5.57673
7.05,5.52512
7.06,5.46898
7.07,5.40858
7.08,5.34421
7.09,5.27615
7.1,5.20472
7.11,5.13022
7.12,5.05298
7.13,4.97332
7.14,4.89156
7.15,4.80806
7.16,4.72314
7.17,4.63715
7.18,4.55043
7.19,4.46333
7.2,4.37619
7.21,4.28936
7.22,4.20317
7.23,4.11797
7.24,4.03409
7.25,3.95186
7.26,3.8716
7.27,3.79364
7.28,3.71828
7.29,3.64582
7.3,3.57656
7.31,3.51078
7.32,3.44876
7.33,3.39074
7.34,3.33699
7.35,3.28774
7.36,3.24322
7.37,3.20362
7.38,3.16915
7.39,3.13998
7.4,3.11629
7.41,3.09821
7.42,3.08589
7.43,3.07944
7.44,3.07895
7.45,3.08451
7.46,3.09618
7.47,3.11402
7.48,3.13805
7.49,3.16829
7.5,3.20472
7.51,3.24734
7.52,3.29609
7.53,3.35093
7.54,3.41179
7.55,3.47856
7.56,3.55115
7.57,3.62943
7.58,3.71326
7.59,3.8025
7.6,3.89697
7.61,3.9965
7.62,4.10088
7.63,4.20991
7.64,4.32337
7.65,4.44103
7.66,4.56263
7.67,4.68792
7.68,4.81665
7.69,4.94853
7.7,5.08329
7.71,5.22063
7.72,5.36026
7.73,5.50188
7.74,5.64519
7.75,5.78986
7.76,5.93559
7.77,6.08206
7.78,6.22896
7.79,6.37597
7.8,6.52276
7.81,6.66903
7.82,6.81445
7.83,6.95873
7.84,7.10155
7.85,7.2426
7.86,7.3816
7.87,7.51824
7.88,7.65226
7.89,7.78337
7.9,7.9113
7.91,8.0358
7.92,8.15661
7.93,8.27351
7.94,8.38627
7.95,8.49467
7.96,8.59851
7.97,8.6976
7.98,8.79177
7.99,8.88085
8,8.96471
8.01,9.0432
8.02,9.11621
8.03,9.18365
8.04,9.24541
8.05,9.30143
8.06,9.35166
8.07,9.39605
8.08,9.43458
8.09,9.46725
8.1,9.49407
8.11,9.51505
8.12,9.53024
8.13,9.53969
8.14,9.54347
8.15,9.54168
8.16,9.5344
8.17,9.52176
8.18,9.50389
8.19,9.48092
8.2,9.45301
8.21,9.42033
8.22,9.38306
8.23,9.3414
8.24,9.29553
8.25,9.24569
8.26,9.19208
8.27,9.13495
8.28,9.07453
8.29,9.01106
8.3,8.94481
8.31,8.87603
8.32,8.80499
8.33,8.73195
8.34,8.6572
8.35,8.581
8.36,8.50364
8.37,8.42539
8.38,8.34654
8.39,8.26736
8.4,8.18813
8.41,8.10914
8.42,8.03064
8.43,7.95292
8.44,7.87623
8.45,7.80084
8.46,7.72699
8.47,7.65495
8.48,7.58495
8.49,7.51721
8.5,7.45197
8.51,7.38944
8.52,7.32981
8.53,7.27329
8.54,7.22006
8.55,7.17029
8.56,7.12413
8.57,7.08174
8.58,7.04325
8.59,7.00877
8.6,6.97842
8.61,6.95228
8.62,6.93044
8.63,6.91296
8.64,6.8999
8.65,6.89128
8.66,6.88714
8.67,6.88747
8.68,6.89227
8.69,6.90152
8.7,6.91518
8.71,6.9332
8.72,6.95551
8.73,6.98204
8.74,7.0127
8.75,7.04738
8.76,7.08597
8.77,7.12832
8.78,7.17431
8.79,7.22378
8.8,7.27655
8.81,7.33247
8.82,7.39133
8.83,7.45295
8.84,7.51713
8.85,7.58365
8.86,7.65229
8.87,7.72283
8.88,7.79504
8.89,7.86867
8.9,7.94349
8.91,8.01926
8.92,8.09572
8.93,8.17262
8.94,8.24971
8.95,8.32674
8.96,8.40346
8.97,8.47961
8.98,8.55494
8.99,8.62921
9,8.70217
9.01,8.77358
9.02,8.8432
9.03,8.91081
9.04,8.97617
9.05,9.03908
9.06,9.09932
9.07,9.15668
9.08,9.21099
9.09,9.26204
9.1,9.30968
9.11,9.35373
9.12,9.39404
9.13,9.43048
9.14,9.46291
9.15,9.49122
9.16,9.51531
9.17,9.53508
9.18,9.55046
9.19,9.56139
9.2,9.56781
9.21,9.56969
9.22,9.56701
9.23,9.55976
9.24,9.54795
9.25,9.5316
9.26,9.51075
9.27,9.48545
9.28,9.45576
9.29,9.42176
9.3,9.38354
9.31,9.34121
9.32,9.29488
9.33,9.24469
9.34,9.19078
9.35,9.13331
9.36,9.07244
9.37,9.00835
9.38,8.94123
9.39,8.87128
9.4,8.7987
9.41,8.72372
9.42,8.64655
9.43,8.56743
9.44,8.48661
9.45,8.40431
9.46,8.32081
9.47,8.23634
9.48,8.15117
9.49,8.06556
9.5,7.97978
9.51,7.89408
9.52,7.80875
9.53,7.72403
9.54,7.6402
9.55,7.55752
9.56,7.47624
9.57,7.39663
9.58,7.31894
9.59,7.24341
9.6,7.17029
9.61,7.0998
9.62,7.03219
9.63,6.96765
9.64,6.90641
9.65,6.84866
9.66,6.7946
9.67,6.7444
9.68,6.69823
9.69,6.65625
9.7,6.61859
9.71,6.58539
9.72,6.55676
9.73,6.5328
9.74,6.51361
9.75,6.49924
9.76,6.48977
9.77,6.48523
9.78,6.48564
9.79,6.49101
9.8,6.50135
9.81,6.51662
9.82,6.53679
9.83,6.5618
9.84,6.59159
9.85,6.62605
9.86,6.66509
9.87,6.70859
9.88,6.75642
9.89,6.80842
9.9,6.86443
9.91,6.92426
9.92,6.98773
9.93,7.05462
9.94,7.12471
9.95,7.19777
9.96,7.27355
9.97,7.35179
9.98,7.43221
9.99,7.51455
10,7.5985
10.01,7.68378
10.02,7.77006
10.03,7.85704
10.04,7.94439
10.05,8.03179
10.06,8.1189
10.07,8.20539
10.08,8.29091
10.09,8.37512
10.1,8.45767
10.11,8.53824
10.12,8.61645
10.13,8.69199
10.14,8.7645
10.15,8.83364
10.16,8.89909
10.17,8.96051
10.18,9.01758
10.19,9.06998
10.2,9.11742
10.21,9.15958
10.22,9.19618
10.23,9.22694
10.24,9.25158
10.25,9.26986
10.26,9.28152
10.27,9.28634
10.28,9.2841
10.29,9.2746
10.3,9.25765
10.31,9.23308
10.32,9.20073
10.33,9.16048
10.34,9.11219
10.35,9.05576
10.36,8.99112
10.37,8.91819
10.38,8.83694
10.39,8.74733
10.4,8.64935
10.41,8.54302
10.42,8.42837
10.43,8.30545
10.44,8.17433
10.45,8.0351
10.46,7.88788
10.47,7.73278
10.48,7.56996
10.49,7.39958
10.5,7.22184
10.51,7.03693
10.52,6.84508
10.53,6.64652
10.54,6.44152
10.55,6.23035
10.56,6.01329
10.57,5.79064
10.58,5.56274
10.59,5.32991
10.6,5.09249
10.61,4.85085
10.62,4.60535
10.63,4.35638
10.64,4.10432
10.65,3.84958
10.66,3.59257
10.67,3.3337
10.68,3.07339
10.69,2.81207
10.7,2.55018
10.71,2.28814
10.72,2.0264
10.73,1.76539
10.74,1.50557
10.75,1.24735
10.76,0.991193
10.77,0.737523
10.78,0.486774
10.79,0.239374
10.8,-0.00425523
10.81,-0.243698
10.82,-0.478545
10.83,-0.708397
10.84,-0.932864
10.85,-1.15156
10.86,-1.36413
10.87,-1.5702
10.88,-1.76943
10.89,-1.96149
10.9,-2.14606
10.91,-2.32284
10.92,-2.49153
10.93,-2.65188
10.94,-2.80362
10.95,-2.94652
10.96,-3.08035
10.97,-3.20493
10.98,-3.32005
10.99,-3.42556
11,-3.52132
11.01,-3.6072
11.02,-3.68309
11.03,-3.74891
11.04,-3.8046
11.05,-3.85011
11.06,-3.88541
11.07,-3.9105
11.08,-3.92541
11.09,-3.93015
11.1,-3.9248
11.11,-3.90942
11.12,-3.88411
11.13,-3.84899
11.14,-3.80418
11.15,-3.74984
11.16,-3.68613
11.17,-3.61325
11.18,-3.53139
11.19,-3.44078
11.2,-3.34165
11.21,-3.23425
11.22,-3.11884
11.23,-2.99571
11.24,-2.86513
11.25,-2.72743
11.26,-2.5829
11.27,-2.43188
11.28,-2.2747
11.29,-2.11169
11.3,-1.94323
11.31,-1.76965
11.32,-1.59133
11.33,-1.40863
11.34,-1.22193
11.35,-1.0316
11.36,-0.838027
11.37,-0.641587
11.38,-0.442662
11.39,-0.241632
11.4,-0.038876
11.41,0.16523
11.42,0.370311
11.43,0.576
11.44,0.781931
11.45,0.987746
11.46,1.19309
11.47,1.39763
11.48,1.60102
11.49,1.80293
11.5,2.00305
11.51,2.20107
11.52,2.3967
11.53,2.58966
11.54,2.77966
11.55,2.96646
11.56,3.14981
11.57,3.32949
11.58,3.50526
11.59,3.67694
11.6,3.84433
11.61,4.00727
11.62,4.1656
11.63,4.31919
11.64,4.4679
11.65,4.61165
11.66,4.75033
11.67,4.88387
11.68,5.01222
11.69,5.13534
11.7,5.25321
11.71,5.36581
11.72,5.47316
11.73,5.57529
11.74,5.67222
11.75,5.76403
11.76,5.85077
11.77,5.93254
11.78,6.00943
11.79,6.08155
11.8,6.14904
11.81,6.21204
11.82,6.27068
11.83,6.32514
11.84,6.37559
11.85,6.42221
11.86,6.46519
11.87,6.50474
11.88,6.54107
11.89,6.57439
11.9,6.60492
11.91,6.6329
11.92,6.65856
11.93,6.68213
11.94,6.70386
11.95,6.724
11.96,6.74278
11.97,6.76047
11.98,6.77729
11.99,6.7935
12,6.80935
12.01,6.82507
12.02,6.8409
12.03,6.85708
12.04,6.87385
12.05,6.89142
12.06,6.91001
12.07,6.92983
12.08,6.9511
12.09,6.974
12.1,6.99872
12.11,7.02544
12.12,7.05432
12.13,7.08553
12.14,7.11921
12.15,7.15549
12.16,7.1945
12.17,7.23634
12.18,7.28111
12.19,7.3289
12.2,7.37977
12.21,7.43378
12.22,7.49098
12.23,7.55138
12.24,7.61501
12.25,7.68186
12.26,7.75193
12.27,7.82517
12.28,7.90155
12.29,7.98101
12.3,8.06348
12.31,8.14887
12.32,8.23708
12.33,8.328
12.34,8.42151
12.35,8.51746
12.36,8.61571
12.37,8.71609
12.38,8.81843
12.39,8.92253
12.4,9.02821
12.41,9.13526
12.42,9.24347
12.43,9.35259
12.44,9.46242
12.45,9.5727
12.46,9.68318
12.47,9.79362
12.48,9.90375
12.49,10.0133
12.5,10.122
12.51,10.2296
12.52,10.3359
12.53,10.4404
12.54,10.5431
12.55,10.6435
12.56,10.7415
12.57,10.8366
12.58,10.9288
12.59,11.0176
12.6,11.1029
12.61,11.1844
12.62,11.2618
12.63,11.3349
12.64,11.4034
12.65,11.4671
12.66,11.5257
12.67,11.5792
12.68,11.6272
12.69,11.6695
12.7,11.706
12.71,11.7366
12.72,11.7609
12.73,11.779
12.74,11.7906
12.75,11.7956
12.76,11.794
12.77,11.7856
12.78,11.7704
12.79,11.7482
12.8,11.7191
12.81,11.683
12.82,11.6399
12.83,11.5898
12.84,11.5326
12.85,11.4686
12.86,11.3976
12.87,11.3197
12.88,11.2351
12.89,11.1437
12.9,11.0458
12.91,10.9415
12.92,10.8308
12.93,10.714
12.94,10.5911
12.95,10.4625
12.96,10.3283
12.97,10.1887
12.98,10.0438
12.99,9.89409
13,9.73965
13.01,9.58077
13.02,9.41773
13.03,9.2508
13.04,9.08026
13.05,8.90643
13.06,8.7296
13.07,8.55008
13.08,8.3682
13.09,8.18427
13.1,7.99863
13.11,7.8116
13.12,7.62353
13.13,7.43475
13.14,7.24561
13.15,7.05644
13.16,6.86758
13.17,6.67938
13.18,6.49217
13.19,6.30628
13.2,6.12206
13.21,5.93982
13.22,5.7599
13.23,5.5826
13.24,5.40824
13.25,5.23712
13.26,5.06954
13.27,4.90577
13.28,4.7461
13.29,4.5908
13.3,4.44011
13.31,4.29428
13.32,4.15354
13.33,4.01812
13.34,3.8882
13.35,3.764
13.36,3.64567
13.37,3.53339
13.38,3.42731
13.39,3.32754
13.4,3.23422
13.41,3.14743
13.42,3.06727
13.43,2.99379
13.44,2.92706
13.45,2.8671
13.46,2.81393
13.47,2.76755
13.48,2.72794
13.49,2.69507
13.5,2.66888
13.51,2.64932
13.52,2.6363
13.53,2.62971
13.54,2.62945
13.55,2.63538
13.56,2.64735
13.57,2.66521
13.58,2.68878
13.59,2.71786
13.6,2.75227
13.61,2.79177
13.62,2.83615
13.63,2.88516
13.64,2.93855
13.65,2.99606
13.66,3.05743
13.67,3.12236
13.68,3.19057
13.69,3.26177
13.7,3.33564
13.71,3.41189
13.72,3.49019
13.73,3.57023
13.74,3.65169
13.75,3.73423
13.76,3.81753
13.77,3.90126
13.78,3.98509
13.79,4.0687
13.8,4.15175
13.81,4.23392
13.82,4.31488
13.83,4.39432
13.84,4.47192
13.85,4.54738
13.86,4.62038
13.87,4.69064
13.88,4.75786
13.89,4.82177
13.9,4.8821
13.91,4.93857
13.92,4.99095
13.93,5.03898
13.94,5.08245
13.95,5.12113
13.96,5.15483
13.97,5.18334
13.98,5.2065
13.99,5.22413
14,5.2361
14.01,5.24226
14.02,5.2425
14.03,5.23672
14.04,5.22481
14.05,5.20672
14.06,5.18238
14.07,5.15176
14.08,5.11482
14.09,5.07157
14.1,5.022
14.11,4.96615
14.12,4.90404
14.13,4.83573
14.14,4.76131
14.15,4.68084
14.16,4.59443
14.17,4.5022
14.18,4.40428
14.19,4.30081
14.2,4.19195
14.21,4.07787
14.22,3.95875
14.23,3.8348
14.24,3.70621
14.25,3.57322
14.26,3.43604
14.27,3.29492
14.28,3.15011
14.29,3.00186
14.3,2.85045
14.31,2.69614
14.32,2.53922
14.33,2.37996
14.34,2.21867
14.35,2.05563
14.36,1.89116
14.37,1.72553
14.38,1.55907
14.39,1.39208
14.4,1.22486
14.41,1.05772
14.42,0.890963
14.43,0.724891
14.44,0.559804
14.45,0.396
14.46,0.233772
14.47,0.0734077
14.48,-0.0848098
14.49,-0.240604
14.5,-0.393705
14.51,-0.543851
14.52,-0.690787
14.53,-0.834269
14.54,-0.974059
14.55,-1.10993
14.56,-1.24167
14.57,-1.36907
14.58,-1.49193
14.59,-1.61009
14.6,-1.72335
14.61,-1.83158
14.62,-1.93461
14.63,-2.03233
14.64,-2.12461
14.65,-2.21135
14.66,-2.29246
14.67,-2.36786
14.68,-2.43748
14.69,-2.50129
14.7,-2.55924
14.71,-2.61132
14.72,-2.65752
14.73,-2.69784
14.74,-2.73231
14.75,-2.76096
14.76,-2.78385
14.77,-2.80103
14.78,-2.81258
14.79,-2.81859
14.8,-2.81916
14.81,-2.8144
14.82,-2.80443
14.83,-2.7894
14.84,-2.76943
14.85,-2.74471
14.86,-2.71537
14.87,-2.68162
14.88,-2.64362
14.89,-2.60156
14.9,-2.55566
14.91,-2.50611
14.92,-2.45313
14.93,-2.39693
14.94,-2.33773
14.95,-2.27578
14.96,-2.21128
14.97,-2.14448
14.98,-2.07562
14.99,-2.00492
15,-1.93263
15.01,-1.85899
15.02,-1.78422
15.03,-1.70857
15.04,-1.63227
15.05,-1.55555
15.06,-1.47863
