dt,U_dN
4.06,-0.0993745
4.07,-0.305483
4.08,-0.510625
4.09,-0.71448
4.1,-0.916725
4.11,-1.11704
4.12,-1.31511
4.13,-1.5106
4.14,-1.70321
4.15,-1.89261
4.16,-2.07851
4.17,-2.26059
4.18,-2.43856
4.19,-2.61212
4.2,-2.78098
4.21,-2.94486
4.22,-3.1035
4.23,-3.25663
4.24,-3.40399
4.25,-3.54535
4.26,-3.68047
4.27,-3.80913
4.28,-3.93112
4.29,-4.04625
4.3,-4.15433
4.31,-4.2552
4.32,-4.34869
4.33,-4.43468
4.34,-4.51302
4.35,-4.58362
4.36,-4.64638
4.37,-4.70121
4.38,-4.74806
4.39,-4.78689
4.4,-4.81766
4.41,-4.84036
4.42,-4.85499
4.43,-4.86159
4.44,-4.86019
4.45,-4.85084
4.46,-4.83362
4.47,-4.80863
4.48,-4.77597
4.49,-4.73576
4.5,-4.68815
4.51,-4.6333
4.52,-4.57138
4.53,-4.50259
4.54,-4.42711
4.55,-4.34519
4.56,-4.25705
4.57,-4.16294
4.58,-4.06312
4.59,-3.95787
4.6,-3.84749
4.61,-3.73226
4.62,-3.6125
4.63,-3.48852
4.64,-3.36068
4.65,-3.22929
4.66,-3.09471
4.67,-2.9573
4.68,-2.81741
4.69,-2.67542
4.7,-2.5317
4.71,-2.38662
4.72,-2.24057
4.73,-2.09393
4.74,-1.94707
4.75,-1.8004
4.76,-1.65428
4.77,-1.5091
4.78,-1.36525
4.79,-1.22309
4.8,-1.083
4.81,-0.945353
4.82,-0.810504
4.83,-0.67881
4.84,-0.550617
4.85,-0.426265
4.86,-0.306083
4.87,-0.190389
4.88,-0.0794932
4.89,0.0263095
4.9,0.126735
4.91,0.221513
4.92,0.310385
4.93,0.393111
4.94,0.469463
4.95,0.53923
4.96,0.602217
4.97,0.658245
4.98,0.707154
4.99,0.748801
5,0.783061
5.01,0.809826
5.02,0.82901
5.03,0.840543
5.04,0.844375
5.05,0.840477
5.06,0.828838
5.07,0.809466
5.08,0.78239
5.09,0.747657
5.1,0.705335
5.11,0.65551
5.12,0.598288
5.13,0.533794
5.14,0.462171
5.15,0.383581
5.16,0.298204
5.17,0.206236
5.18,0.107892
5.19,0.00340295
5.2,-0.106984
5.21,-0.223007
5.22,-0.344387
5.23,-0.470834
5.24,-0.602042
5.25,-0.737694
5.26,-0.877459
5.27,-1.021
5.28,-1.16795
5.29,-1.31797
5.3,-1.47067
5.31,-1.62569
5.32,-1.78263
5.33,-1.94111
5.34,-2.10072
5.35,-2.26108
5.36,-2.42177
5.37,-2.5824
5.38,-2.74255
5.39,-2.90182
5.4,-3.05981
5.41,-3.21611
5.42,-3.37032
5.43,-3.52205
5.44,-3.67089
5.45,-3.81648
5.46,-3.95842
5.47,-4.09635
5.48,-4.22991
5.49,-4.35873
5.5,-4.48249
5.51,-4.60084
5.52,-4.71347
5.53,-4.82007
5.54,-4.92035
5.55,-5.01403
5.56,-5.10084
5.57,-5.18055
5.58,-5.25292
5.59,-5.31773
5.6,-5.37479
5.61,-5.42392
5.62,-5.46496
5.63,-5.49777
5.64,-5.52222
5.65,-5.53822
5.66,-5.54568
5.67,-5.54454
5.68,-5.53475
5.69,-5.5163
5.7,-5.48918
5.71,-5.4534
5.72,-5.40902
5.73,-5.35608
5.74,-5.29467
5.75,-5.22489
5.76,-5.14685
5.77,-5.06069
5.78,-4.96658
5.79,-4.86467
5.8,-4.75518
5.81,-4.63831
5.82,-4.51428
5.83,-4.38336
5.84,-4.24579
5.85,-4.10185
5.86,-3.95184
5.87,-3.79606
5.88,-3.63484
5.89,-3.4685
5.9,-3.29739
5.91,-3.12186
5.92,-2.94227
5.93,-2.75901
5.94,-2.57245
5.95,-2.38298
5.96,-2.19099
5.97,-1.9969
5.98,-1.80109
5.99,-1.60398
6,-1.40599
6.01,-1.20752
6.02,-1.00899
6.03,-0.810798
6.04,-0.613369
6.05,-0.417105
6.06,-0.222411
6.07,-0.029685
6.08,0.160678
6.09,0.348291
6.1,0.532775
6.11,0.713758
6.12,0.890877
6.13,1.06378
6.14,1.23213
6.15,1.39559
6.16,1.55385
6.17,1.70661
6.18,1.85357
6.19,1.99445
6.2,2.12901
6.21,2.257
6.22,2.37819
6.23,2.49237
6.24,2.59934
6.25,2.69894
6.26,2.79101
6.27,2.87541
6.28,2.95202
6.29,3.02074
6.3,3.0815
6.31,3.13423
6.32,3.17889
6.33,3.21546
6.34,3.24393
6.35,3.26434
6.36,3.27671
6.37,3.28111
6.38,3.27761
6.39,3.2663
6.4,3.2473
6.41,3.22074
6.42,3.18678
6.43,3.14557
6.44,3.09732
6.45,3.04221
6.46,2.98047
6.47,2.91233
6.48,2.83804
6.49,2.75786
6.5,2.67206
6.51,2.58095
6.52,2.48481
6.53,2.38397
6.54,2.27874
6.55,2.16946
6.56,2.05646
6.57,1.94011
6.58,1.82076
6.59,1.69876
6.6,1.57449
6.61,1.44832
6.62,1.32064
6.63,1.19181
6.64,1.06222
6.65,0.932254
6.66,0.80229
6.67,0.672712
6.68,0.543897
6.69,0.416221
6.7,0.290059
6.71,0.165776
6.72,0.0437366
6.73,-0.0757041
6.74,-0.192197
6.75,-0.3054
6.76,-0.414981
6.77,-0.520616
6.78,-0.621994
6.79,-0.71881
6.8,-0.810775
6.81,-0.89761
6.82,-0.979048
6.83,-1.05484
6.84,-1.12474
6.85,-1.18852
6.86,-1.24598
6.87,-1.29693
6.88,-1.34117
6.89,-1.37855
6.9,-1.40892
6.91,-1.43215
6.92,-1.44811
6.93,-1.45672
6.94,-1.45789
6.95,-1.45156
6.96,-1.43767
6.97,-1.4162
6.98,-1.38713
6.99,-1.35045
7,-1.3062
7.01,-1.2544
7.02,-1.19511
7.03,-1.12839
7.04,-1.05432
7.05,-0.972996
7.06,-0.884536
7.07,-0.789063
7.08,-0.686718
7.09,-0.577653
7.1,-0.462036
7.11,-0.340046
7.12,-0.211874
7.13,-0.0777219
7.14,0.062197
7.15,0.207659
7.16,0.358432
7.17,0.514274
7.18,0.674936
7.19,0.840159
7.2,1.00968
7.21,1.18323
7.22,1.36053
7.23,1.54131
7.24,1.72527
7.25,1.91213
7.26,2.10161
7.27,2.2934
7.28,2.48722
7.29,2.68278
7.3,2.87978
7.31,3.07793
7.32,3.27694
7.33,3.47652
7.34,3.6764
7.35,3.87628
7.36,4.07589
7.37,4.27497
7.38,4.47324
7.39,4.67045
7.4,4.86634
7.41,5.06067
7.42,5.25319
7.43,5.44368
7.44,5.63191
7.45,5.81768
7.46,6.00076
7.47,6.18098
7.48,6.35814
7.49,6.53207
7.5,6.7026
7.51,6.86958
7.52,7.03286
7.53,7.1923
7.54,7.34779
7.55,7.49922
7.56,7.64647
7.57,7.78946
7.58,7.92811
7.59,8.06235
7.6,8.19211
7.61,8.31736
7.62,8.43805
7.63,8.55416
7.64,8.66566
7.65,8.77255
7.66,8.87483
7.67,8.9725
7.68,9.0656
7.69,9.15413
7.7,9.23815
7.71,9.31769
7.72,9.39279
7.73,9.46353
7.74,9.52996
7.75,9.59215
7.76,9.65018
7.77,9.70413
7.78,9.75408
7.79,9.80012
7.8,9.84234
7.81,9.88085
7.82,9.91573
7.83,9.9471
7.84,9.97505
7.85,9.99969
7.86,10.0211
7.87,10.0395
7.88,10.0548
7.89,10.0673
7.9,10.0769
7.91,10.0839
7.92,10.0883
7.93,10.0903
7.94,10.0898
7.95,10.0871
7.96,10.0822
7.97,10.0751
7.98,10.0661
7.99,10.0551
8,10.0422
8.01,10.0276
8.02,10.0112
8.03,9.99319
8.04,9.97356
8.05,9.95238
8.06,9.92969
8.07,9.90555
8.08,9.87999
8.09,9.85304
8.1,9.82473
8.11,9.79508
8.12,9.76411
8.13,9.73184
8.14,9.69827
8.15,9.6634
8.16,9.62723
8.17,9.58976
8.18,9.55098
8.19,9.51088
8.2,9.46943
8.21,9.42662
8.22,9.38243
8.23,9.33683
8.24,9.28978
8.25,9.24127
8.26,9.19126
8.27,9.13972
8.28,9.08661
8.29,9.0319
8.3,8.97555
8.31,8.91754
8.32,8.85782
8.33,8.79637
8.34,8.73316
8.35,8.66815
8.36,8.60133
8.37,8.53266
8.38,8.46213
8.39,8.38973
8.4,8.31544
8.41,8.23925
8.42,8.16116
8.43,8.08118
8.44,7.9993
8.45,7.91555
8.46,7.82993
8.47,7.74249
8.48,7.65325
8.49,7.56225
8.5,7.46954
8.51,7.37516
8.52,7.27919
8.53,7.18169
8.54,7.08274
8.55,6.98242
8.56,6.88083
8.57,6.77806
8.58,6.67422
8.59,6.56944
8.6,6.46383
8.61,6.35753
8.62,6.25068
8.63,6.14343
8.64,6.03592
8.65,5.92833
8.66,5.82082
8.67,5.71357
8.68,5.60677
8.69,5.50059
8.7,5.39524
8.71,5.29092
8.72,5.18782
8.73,5.08617
8.74,4.98617
8.75,4.88804
8.76,4.79201
8.77,4.69829
8.78,4.60712
8.79,4.51871
8.8,4.43331
8.81,4.35113
8.82,4.27241
8.83,4.19737
8.84,4.12624
8.85,4.05925
8.86,3.99661
8.87,3.93855
8.88,3.88528
8.89,3.83701
8.9,3.79395
8.91,3.75629
8.92,3.72423
8.93,3.69795
8.94,3.67763
8.95,3.66343
8.96,3.65553
8.97,3.65407
8.98,3.65918
8.99,3.671
9,3.68965
9.01,3.71524
9.02,3.74785
9.03,3.78757
9.04,3.83447
9.05,3.88859
9.06,3.95
9.07,4.0187
9.08,4.0947
9.09,4.17802
9.1,4.26862
9.11,4.36648
9.12,4.47154
9.13,4.58374
9.14,4.703
9.15,4.82921
9.16,4.96227
9.17,5.10205
9.18,5.24839
9.19,5.40115
9.2,5.56013
9.21,5.72516
9.22,5.89602
9.23,6.07249
9.24,6.25432
9.25,6.44128
9.26,6.63309
9.27,6.82947
9.28,7.03013
9.29,7.23476
9.3,7.44305
9.31,7.65466
9.32,7.86926
9.33,8.08649
9.34,8.306
9.35,8.5274
9.36,8.75033
9.37,8.9744
9.38,9.19922
9.39,9.42438
9.4,9.64948
9.41,9.87412
9.42,10.0979
9.43,10.3203
9.44,10.5411
9.45,10.7597
9.46,10.9758
9.47,11.189
9.48,11.3987
9.49,11.6047
9.5,11.8065
9.51,12.0037
9.52,12.1958
9.53,12.3826
9.54,12.5637
9.55,12.7386
9.56,12.9069
9.57,13.0685
9.58,13.2227
9.59,13.3695
9.6,13.5084
9.61,13.6391
9.62,13.7613
9.63,13.8747
9.64,13.9792
9.65,14.0744
9.66,14.16
9.67,14.236
9.68,14.302
9.69,14.358
9.7,14.4037
9.71,14.439
9.72,14.4637
9.73,14.4779
9.74,14.4813
9.75,14.474
9.76,14.4559
9.77,14.4269
9.78,14.3872
9.79,14.3366
9.8,14.2752
9.81,14.2032
9.82,14.1205
9.83,14.0274
9.84,13.9238
9.85,13.81
9.86,13.6861
9.87,13.5523
9.88,13.4088
9.89,13.2559
9.9,13.0937
9.91,12.9226
9.92,12.7427
9.93,12.5545
9.94,12.3582
9.95,12.1541
9.96,11.9425
9.97,11.7239
9.98,11.4986
9.99,11.2669
10,11.0293
10.01,10.7862
10.02,10.5379
10.03,10.2849
10.04,10.0276
10.05,9.76642
10.06,9.50185
10.07,9.23431
10.08,8.96425
10.09,8.69212
10.1,8.41838
10.11,8.14347
10.12,7.86786
10.13,7.592
10.14,7.31635
10.15,7.04134
10.16,6.76744
10.17,6.49507
10.18,6.22468
10.19,5.95669
10.2,5.69152
10.21,5.42959
10.22,5.1713
10.23,4.91703
10.24,4.66718
10.25,4.42211
10.26,4.18218
10.27,3.94772
10.28,3.71908
10.29,3.49655
10.3,3.28044
10.31,3.07104
10.32,2.86861
10.33,2.67339
10.34,2.48561
10.35,2.3055
10.36,2.13324
10.37,1.96902
10.38,1.81297
10.39,1.66526
10.4,1.52598
10.41,1.39525
10.42,1.27313
10.43,1.1597
10.44,1.05498
10.45,0.959001
10.46,0.871762
10.47,0.793243
10.48,0.723407
10.49,0.662197
10.5,0.609537
10.51,0.565335
10.52,0.529478
10.53,0.501838
10.54,0.482269
10.55,0.47061
10.56,0.466681
10.57,0.47029
10.58,0.481229
10.59,0.499276
10.6,0.524194
10.61,0.555737
10.62,0.593645
10.63,0.637646
10.64,0.687459
10.65,0.742794
10.66,0.803351
10.67,0.868823
10.68,0.938896
10.69,1.01325
10.7,1.09156
10.71,1.1735
10.72,1.25873
10.73,1.34691
10.74,1.43772
10.75,1.53081
10.76,1.62585
10.77,1.7225
10.78,1.82043
10.79,1.91931
10.8,2.0188
10.81,2.11859
10.82,2.21836
10.83,2.3178
10.84,2.41661
10.85,2.51449
10.86,2.61115
10.87,2.70632
10.88,2.79973
10.89,2.89112
10.9,2.98025
10.91,3.06687
10.92,3.15078
10.93,3.23177
10.94,3.30963
10.95,3.38418
10.96,3.45527
10.97,3.52273
10.98,3.58643
10.99,3.64625
11,3.70208
11.01,3.75382
11.02,3.80141
11.03,3.84477
11.04,3.88388
11.05,3.91868
11.06,3.94919
11.07,3.97539
11.08,3.9973
11.09,4.01496
11.1,4.02842
11.11,4.03774
11.12,4.04299
11.13,4.04427
11.14,4.04169
11.15,4.03536
11.16,4.02541
11.17,4.012
11.18,3.99527
11.19,3.9754
11.2,3.95256
11.21,3.92694
11.22,3.89874
11.23,3.86816
11.24,3.83543
11.25,3.80077
11.26,3.7644
11.27,3.72656
11.28,3.68749
11.29,3.64744
11.3,3.60666
11.31,3.56539
11.32,3.5239
11.33,3.48243
11.34,3.44125
11.35,3.40061
11.36,3.36076
11.37,3.32197
11.38,3.28447
11.39,3.24852
11.4,3.21435
11.41,3.18222
11.42,3.15234
11.43,3.12495
11.44,3.10026
11.45,3.0785
11.46,3.05985
11.47,3.04451
11.48,3.03268
11.49,3.02452
11.5,3.0202
11.51,3.01987
11.52,3.02368
11.53,3.03175
11.54,3.04419
11.55,3.06112
11.56,3.08263
11.57,3.10879
11.58,3.13967
11.59,3.17531
11.6,3.21576
11.61,3.26104
11.62,3.31115
11.63,3.36608
11.64,3.42583
11.65,3.49034
11.66,3.55958
11.67,3.63347
11.68,3.71195
11.69,3.79491
11.7,3.88226
11.71,3.97388
11.72,4.06964
11.73,4.16938
11.74,4.27296
11.75,4.38022
11.76,4.49096
11.77,4.605
11.78,4.72214
11.79,4.84216
11.8,4.96485
11.81,5.08999
11.82,5.21732
11.83,5.34661
11.84,5.47761
11.85,5.61005
11.86,5.74368
11.87,5.87823
11.88,6.01342
11.89,6.14897
11.9,6.28462
11.91,6.42007
11.92,6.55505
11.93,6.68928
11.94,6.82246
11.95,6.95433
11.96,7.0846
11.97,7.21299
11.98,7.33923
11.99,7.46305
12,7.58419
12.01,7.70237
12.02,7.81736
12.03,7.9289
12.04,8.03675
12.05,8.14068
12.06,8.24047
12.07,8.33589
12.08,8.42674
12.09,8.51284
12.1,8.59398
12.11,8.67001
12.12,8.74075
12.13,8.80606
12.14,8.86579
12.15,8.91983
12.16,8.96805
12.17,9.01036
12.18,9.04668
12.19,9.07692
12.2,9.10103
12.21,9.11897
12.22,9.13071
12.23,9.13622
12.24,9.1355
12.25,9.12857
12.26,9.11544
12.27,9.09616
12.28,9.07078
12.29,9.03937
12.3,9.002
12.31,8.95876
12.32,8.90976
12.33,8.85512
12.34,8.79497
12.35,8.72945
12.36,8.6587
12.37,8.5829
12.38,8.50222
12.39,8.41684
12.4,8.32695
12.41,8.23276
12.42,8.13448
12.43,8.03233
12.44,7.92653
12.45,7.81731
12.46,7.70493
12.47,7.58961
12.48,7.47161
12.49,7.35118
12.5,7.22859
12.51,7.10408
12.52,6.97792
12.53,6.85037
12.54,6.72171
12.55,6.59218
12.56,6.46206
12.57,6.33162
12.58,6.2011
12.59,6.07077
12.6,5.94088
12.61,5.81169
12.62,5.68344
12.63,5.55638
12.64,5.43074
12.65,5.30675
12.66,5.18464
12.67,5.06463
12.68,4.94692
12.69,4.83172
12.7,4.71922
12.71,4.60961
12.72,4.50305
12.73,4.39972
12.74,4.29977
12.75,4.20335
12.76,4.11058
12.77,4.02161
12.78,3.93653
12.79,3.85545
12.8,3.77846
12.81,3.70564
12.82,3.63705
12.83,3.57276
12.84,3.51281
12.85,3.45722
12.86,3.40603
12.87,3.35924
12.88,3.31684
12.89,3.27883
12.9,3.24518
12.91,3.21586
12.92,3.19083
12.93,3.17001
12.94,3.15336
12.95,3.1408
12.96,3.13223
12.97,3.12757
12.98,3.12671
12.99,3.12954
13,3.13595
13.01,3.1458
13.02,3.15896
13.03,3.1753
13.04,3.19467
13.05,3.2169
13.06,3.24186
13.07,3.26937
13.08,3.29928
13.09,3.33141
13.1,3.36559
13.11,3.40164
13.12,3.4394
13.13,3.47868
13.14,3.51931
13.15,3.5611
13.16,3.60389
13.17,3.64748
13.18,3.69172
13.19,3.73641
13.2,3.7814
13.21,3.82651
13.22,3.87157
13.23,3.91643
13.24,3.96092
13.25,4.0049
13.26,4.04821
13.27,4.09072
13.28,4.13228
13.29,4.17277
13.3,4.21205
13.31,4.25002
13.32,4.28655
13.33,4.32156
13.34,4.35493
13.35,4.38659
13.36,4.41645
13.37,4.44443
13.38,4.47048
13.39,4.49454
13.4,4.51655
13.41,4.53648
13.42,4.55429
13.43,4.56996
13.44,4.58347
13.45,4.59482
13.46,4.60401
13.47,4.61104
13.48,4.61593
13.49,4.61869
13.5,4.61937
13.51,4.618
13.52,4.61462
13.53,4.60928
13.54,4.60204
13.55,4.59296
13.56,4.58211
13.57,4.56956
13.58,4.55539
13.59,4.53968
13.6,4.52252
13.61,4.504
13.62,4.48422
13.63,4.46326
13.64,4.44123
13.65,4.41824
13.66,4.39437
13.67,4.36974
13.68,4.34445
13.69,4.31861
13.7,4.29231
13.71,4.26566
13.72,4.23877
13.73,4.21173
13.74,4.18465
13.75,4.15762
13.76,4.13073
13.77,4.10407
13.78,4.07774
13.79,4.05181
13.8,4.02636
13.81,4.00147
13.82,3.9772
13.83,3.95363
13.84,3.9308
13.85,3.90876
13.86,3.88758
13.87,3.86727
13.88,3.84789
13.89,3.82944
13.9,3.81196
13.91,3.79546
13.92,3.77993
13.93,3.76539
13.94,3.75181
13.95,3.73919
13.96,3.72749
13.97,3.7167
13.98,3.70676
13.99,3.69764
14,3.68928
14.01,3.68163
14.02,3.67461
14.03,3.66815
14.04,3.66218
14.05,3.65661
14.06,3.65135
14.07,3.6463
14.08,3.64137
14.09,3.63643
14.1,3.63139
14.11,3.62612
14.12,3.6205
14.13,3.61442
14.14,3.60775
14.15,3.60034
14.16,3.59208
14.17,3.58283
14.18,3.57246
14.19,3.56082
14.2,3.54778
14.21,3.53321
14.22,3.51697
14.23,3.49892
14.24,3.47893
14.25,3.45686
14.26,3.4326
14.27,3.40601
14.28,3.37696
14.29,3.34535
14.3,3.31104
14.31,3.27395
14.32,3.23395
14.33,3.19095
14.34,3.14486
14.35,3.09559
14.36,3.04306
14.37,2.9872
14.38,2.92794
14.39,2.86523
14.4,2.79902
14.41,2.72926
14.42,2.65594
14.43,2.57902
14.44,2.4985
14.45,2.41437
14.46,2.32664
14.47,2.23533
14.48,2.14046
14.49,2.04207
14.5,1.94022
14.51,1.83495
14.52,1.72633
14.53,1.61445
14.54,1.49939
14.55,1.38126
14.56,1.26015
14.57,1.1362
14.58,1.00953
14.59,0.880268
14.6,0.748576
14.61,0.614605
14.62,0.478523
14.63,0.340502
14.64,0.200726
14.65,0.059385
14.66,-0.0833233
14.67,-0.227194
14.68,-0.372015
14.69,-0.517568
14.7,-0.66363
14.71,-0.809973
14.72,-0.956361
14.73,-1.10256
14.74,-1.24832
14.75,-1.3934
14.76,-1.53756
14.77,-1.68054
14.78,-1.82209
14.79,-1.96196
14.8,-2.0999
14.81,-2.23565
14.82,-2.36896
14.83,-2.49959
14.84,-2.62728
14.85,-2.7518
14.86,-2.87289
14.87,-2.99032
14.88,-3.10385
14.89,-3.21326
14.9,-3.31833
14.91,-3.41883
14.92,-3.51455
14.93,-3.6053
14.94,-3.69088
14.95,-3.77109
14.96,-3.84576
14.97,-3.91473
14.98,-3.97782
14.99,-4.03489
15,-4.0858
15.01,-4.13043
15.02,-4.16864
15.03,-4.20035
15.04,-4.22544
15.05,-4.24384
15.06,-4.25547
15.07,-4.26029
15.08,-4.25823
15.09,-4.24927
15.1,-4.23339
15.11,-4.21057
15.12,-4.18082
15.13,-4.14416
