dt,U_dN
48.31,0.288958
48.32,0.225268
48.33,0.158154
48.34,0.0877265
48.35,0.0141062
48.36,-0.0625788
48.37,-0.142191
48.38,-0.224585
48.39,-0.309606
48.4,-0.397092
48.41,-0.486875
48.42,-0.578776
48.43,-0.672611
48.44,-0.76819
48.45,-0.865315
48.46,-0.963784
48.47,-1.06339
48.48,-1.16391
48.49,-1.26514
48.5,-1.36685
48.51,-1.46881
48.52,-1.5708
48.53,-1.67258
48.54,-1.77392
48.55,-1.87459
48.56,-1.97434
48.57,-2.07295
48.58,-2.17016
48.59,-2.26576
48.6,-2.3595
48.61,-2.45115
48.62,-2.54047
48.63,-2.62725
48.64,-2.71126
48.65,-2.79227
48.66,-2.87007
48.67,-2.94446
48.68,-3.01522
48.69,-3.08216
48.7,-3.14509
48.71,-3.20383
48.72,-3.25819
48.73,-3.30802
48.74,-3.35316
48.75,-3.39344
48.76,-3.42875
48.77,-3.45894
48.78,-3.4839
48.79,-3.50352
48.8,-3.51771
48.81,-3.52639
48.82,-3.52947
48.83,-3.5269
48.84,-3.51864
48.85,-3.50465
48.86,-3.48491
48.87,-3.45941
48.88,-3.42815
48.89,-3.39116
48.9,-3.34846
48.91,-3.30011
48.92,-3.24616
48.93,-3.18668
48.94,-3.12176
48.95,-3.05151
48.96,-2.97603
48.97,-2.89545
48.98,-2.80991
48.99,-2.71956
49,-2.62457
49.01,-2.52511
49.02,-2.42138
49.03,-2.31357
49.04,-2.20189
49.05,-2.08658
49.06,-1.96786
49.07,-1.84597
49.08,-1.72118
49.09,-1.59373
49.1,-1.46391
49.11,-1.332
49.12,-1.19827
49.13,-1.06303
49.14,-0.926568
49.15,-0.789199
49.16,-0.65123
49.17,-0.512979
49.18,-0.374764
49.19,-0.236907
49.2,-0.0997351
49.21,0.0364259
49.22,0.171248
49.23,0.304402
49.24,0.43556
49.25,0.564395
49.26,0.690581
49.27,0.813795
49.28,0.933718
49.29,1.05003
49.3,1.16243
49.31,1.2706
49.32,1.37424
49.33,1.47307
49.34,1.56678
49.35,1.65512
49.36,1.7378
49.37,1.81456
49.38,1.88515
49.39,1.94934
49.4,2.00688
49.41,2.05757
49.42,2.1012
49.43,2.13757
49.44,2.1665
49.45,2.18782
49.46,2.20138
49.47,2.20704
49.48,2.20468
49.49,2.19417
49.5,2.17543
49.51,2.14838
49.52,2.11295
49.53,2.06908
49.54,2.01676
49.55,1.95596
49.56,1.88669
49.57,1.80894
49.58,1.72277
49.59,1.62821
49.6,1.52534
49.61,1.41422
49.62,1.29496
49.63,1.16767
49.64,1.03247
49.65,0.889514
49.66,0.738955
49.67,0.580966
49.68,0.415737
49.69,0.243468
49.7,0.0643768
49.71,-0.121308
49.72,-0.313344
49.73,-0.511476
49.74,-0.715435
49.75,-0.924945
49.76,-1.13971
49.77,-1.35944
49.78,-1.58382
49.79,-1.81252
49.8,-2.04523
49.81,-2.2816
49.82,-2.52129
49.83,-2.76395
49.84,-3.00923
49.85,-3.25676
49.86,-3.50617
49.87,-3.7571
49.88,-4.00916
49.89,-4.262
49.9,-4.51522
49.91,-4.76845
49.92,-5.02132
49.93,-5.27343
49.94,-5.52443
49.95,-5.77392
49.96,-6.02154
49.97,-6.26692
49.98,-6.5097
49.99,-6.74952
50,-6.98601
