dt,U_dN
7.16,2.2661
7.17,2.37646
7.18,2.48307
7.19,2.58581
7.2,2.68455
7.21,2.77919
7.22,2.86961
7.23,2.9557
7.24,3.03738
7.25,3.11455
7.26,3.18712
7.27,3.25503
7.28,3.31821
7.29,3.3766
7.3,3.43014
7.31,3.47879
7.32,3.52252
7.33,3.5613
7.34,3.59512
7.35,3.62397
7.36,3.64784
7.37,3.66676
7.38,3.68074
7.39,3.6898
7.4,3.694
7.41,3.69337
7.42,3.68797
7.43,3.67788
7.44,3.66316
7.45,3.64391
7.46,3.62022
7.47,3.59219
7.48,3.55993
7.49,3.52357
7.5,3.48323
7.51,3.43905
7.52,3.39119
7.53,3.33979
7.54,3.28501
7.55,3.22702
7.56,3.16601
7.57,3.10214
7.58,3.03561
7.59,2.96661
7.6,2.89534
7.61,2.82201
7.62,2.74682
7.63,2.66999
7.64,2.59173
7.65,2.51227
7.66,2.43182
7.67,2.35061
7.68,2.26886
7.69,2.18681
7.7,2.10469
7.71,2.02272
7.72,1.94113
7.73,1.86015
7.74,1.78
7.75,1.70092
7.76,1.62311
7.77,1.54682
7.78,1.47224
7.79,1.39959
7.8,1.32908
7.81,1.26092
7.82,1.1953
7.83,1.13241
7.84,1.07245
7.85,1.01558
7.86,0.961981
7.87,0.91182
7.88,0.865251
7.89,0.822424
7.9,0.783476
7.91,0.748538
7.92,0.717732
7.93,0.691168
7.94,0.668948
7.95,0.651162
7.96,0.637891
7.97,0.629204
7.98,0.62516
7.99,0.625805
8,0.631176
8.01,0.641298
8.02,0.656184
8.03,0.675835
8.04,0.700241
8.05,0.729381
8.06,0.763221
8.07,0.801716
8.08,0.84481
8.09,0.892436
8.1,0.944513
8.11,1.00095
8.12,1.06165
8.13,1.1265
8.14,1.19538
8.15,1.26815
8.16,1.34467
8.17,1.42479
8.18,1.50834
8.19,1.59517
8.2,1.68508
8.21,1.77789
8.22,1.87341
8.23,1.97142
8.24,2.07174
8.25,2.17413
8.26,2.27837
8.27,2.38425
8.28,2.49152
8.29,2.59995
8.3,2.70931
8.31,2.81934
8.32,2.9298
8.33,3.04045
8.34,3.15103
8.35,3.26129
8.36,3.37098
8.37,3.47986
8.38,3.58767
8.39,3.69416
8.4,3.79909
8.41,3.90221
8.42,4.00329
8.43,4.10208
8.44,4.19836
8.45,4.29189
8.46,4.38246
8.47,4.46985
8.48,4.55384
8.49,4.63424
8.5,4.71085
8.51,4.78348
8.52,4.85196
8.53,4.91611
8.54,4.97578
8.55,5.03081
8.56,5.08106
8.57,5.1264
8.58,5.16671
8.59,5.20189
8.6,5.23182
8.61,5.25644
8.62,5.27566
8.63,5.28942
8.64,5.29767
8.65,5.30038
8.66,5.29751
8.67,5.28906
8.68,5.27502
8.69,5.2554
8.7,5.23023
8.71,5.19955
8.72,5.1634
8.73,5.12185
8.74,5.07497
8.75,5.02284
8.76,4.96556
8.77,4.90325
8.78,4.83601
8.79,4.76399
8.8,4.68733
8.81,4.60617
8.82,4.52068
8.83,4.43104
8.84,4.33743
8.85,4.24003
8.86,4.13905
8.87,4.0347
8.88,3.92719
8.89,3.81675
8.9,3.7036
8.91,3.58798
8.92,3.47014
8.93,3.35031
8.94,3.22876
8.95,3.10574
8.96,2.9815
8.97,2.85631
8.98,2.73044
8.99,2.60414
9,2.47769
9.01,2.35136
9.02,2.2254
9.03,2.1001
9.04,1.9757
9.05,1.85249
9.06,1.73072
9.07,1.61064
9.08,1.49252
9.09,1.3766
9.1,1.26313
9.11,1.15235
9.12,1.0445
9.13,0.939807
9.14,0.838493
9.15,0.740773
9.16,0.646855
9.17,0.556939
9.18,0.471217
9.19,0.38987
9.2,0.313073
9.21,0.24099
9.22,0.173772
9.23,0.111565
9.24,0.054502
9.25,0.00270424
9.26,-0.0437165
9.27,-0.0846601
9.28,-0.120038
9.29,-0.149773
9.3,-0.173799
9.31,-0.192063
9.32,-0.204522
9.33,-0.211147
9.34,-0.21192
9.35,-0.206834
9.36,-0.195895
9.37,-0.17912
9.38,-0.156539
9.39,-0.128192
9.4,-0.0941309
9.41,-0.0544201
9.42,-0.00913371
9.43,0.0416426
9.44,0.0978126
9.45,0.15927
9.46,0.225897
9.47,0.297568
9.48,0.374147
9.49,0.455489
9.5,0.541438
9.51,0.631834
9.52,0.726504
9.53,0.825272
9.54,0.927951
9.55,1.03435
9.56,1.14427
9.57,1.25751
9.58,1.37385
9.59,1.49308
9.6,1.61499
9.61,1.73935
9.62,1.86593
9.63,1.99451
9.64,2.12485
9.65,2.25672
9.66,2.38988
9.67,2.5241
9.68,2.65914
9.69,2.79477
9.7,2.93074
9.71,3.06683
9.72,3.20281
9.73,3.33843
9.74,3.47348
9.75,3.60773
9.76,3.74096
9.77,3.87294
9.78,4.00348
9.79,4.13235
9.8,4.25935
9.81,4.3843
9.82,4.50699
9.83,4.62724
9.84,4.74487
9.85,4.85971
9.86,4.9716
9.87,5.08038
9.88,5.1859
9.89,5.28803
9.9,5.38662
9.91,5.48156
9.92,5.57272
9.93,5.66001
9.94,5.74333
9.95,5.82259
9.96,5.89771
9.97,5.96863
9.98,6.03528
9.99,6.09761
10,6.15558
10.01,6.20917
10.02,6.25835
10.03,6.3031
10.04,6.34343
10.05,6.37935
10.06,6.41086
10.07,6.438
10.08,6.4608
10.09,6.47929
10.1,6.49354
10.11,6.5036
10.12,6.50954
10.13,6.51143
10.14,6.50936
10.15,6.50342
10.16,6.4937
10.17,6.48032
10.18,6.46339
10.19,6.44301
10.2,6.41932
10.21,6.39244
10.22,6.36251
10.23,6.32968
10.24,6.29407
10.25,6.25584
10.26,6.21515
10.27,6.17214
10.28,6.12699
10.29,6.07983
10.3,6.03085
10.31,5.98021
10.32,5.92807
10.33,5.8746
10.34,5.81997
10.35,5.76435
10.36,5.70791
10.37,5.65081
10.38,5.59322
10.39,5.53532
10.4,5.47725
10.41,5.4192
10.42,5.36131
10.43,5.30374
10.44,5.24665
10.45,5.1902
10.46,5.13452
10.47,5.07976
10.48,5.02606
10.49,4.97356
10.5,4.92238
10.51,4.87265
10.52,4.82449
10.53,4.77802
10.54,4.73333
10.55,4.69054
10.56,4.64973
10.57,4.611
10.58,4.57444
10.59,4.5401
10.6,4.50807
10.61,4.47841
10.62,4.45116
10.63,4.42639
10.64,4.40412
10.65,4.38439
10.66,4.36723
10.67,4.35265
10.68,4.34066
10.69,4.33127
10.7,4.32447
10.71,4.32025
10.72,4.31859
10.73,4.31946
10.74,4.32284
10.75,4.32867
10.76,4.33691
10.77,4.34751
10.78,4.36041
10.79,4.37553
10.8,4.3928
10.81,4.41214
10.82,4.43347
10.83,4.45669
10.84,4.4817
10.85,4.5084
10.86,4.53669
10.87,4.56644
10.88,4.59754
10.89,4.62986
10.9,4.66328
10.91,4.69767
10.92,4.7329
10.93,4.76881
10.94,4.80529
10.95,4.84218
10.96,4.87933
10.97,4.9166
10.98,4.95384
10.99,4.9909
11,5.02763
11.01,5.06387
11.02,5.09947
11.03,5.13428
11.04,5.16815
11.05,5.20092
11.06,5.23244
11.07,5.26256
11.08,5.29114
11.09,5.31802
11.1,5.34307
11.11,5.36613
11.12,5.38708
11.13,5.40577
11.14,5.42207
11.15,5.43586
11.16,5.447
11.17,5.45537
11.18,5.46087
11.19,5.46337
11.2,5.46277
11.21,5.45897
11.22,5.45187
11.23,5.44138
11.24,5.42741
11.25,5.40988
11.26,5.38873
11.27,5.36388
11.28,5.33527
11.29,5.30285
11.3,5.26657
11.31,5.22638
11.32,5.18227
11.33,5.13419
11.34,5.08212
11.35,5.02606
11.36,4.966
11.37,4.90194
11.38,4.83388
11.39,4.76184
11.4,4.68584
11.41,4.60591
11.42,4.52209
11.43,4.43441
11.44,4.34293
11.45,4.2477
11.46,4.14878
11.47,4.04624
11.48,3.94016
11.49,3.83061
11.5,3.71769
11.51,3.60147
11.52,3.48207
11.53,3.35958
11.54,3.23411
11.55,3.10577
11.56,2.97468
11.57,2.84096
11.58,2.70473
11.59,2.56613
11.6,2.42528
11.61,2.28233
11.62,2.1374
11.63,1.99064
11.64,1.84219
11.65,1.6922
11.66,1.54081
11.67,1.38817
11.68,1.23444
11.69,1.07975
11.7,0.924259
11.71,0.768118
11.72,0.611475
11.73,0.454479
11.74,0.297276
11.75,0.140013
11.76,-0.0171642
11.77,-0.174114
11.78,-0.330696
11.79,-0.486772
11.8,-0.642207
11.81,-0.79687
11.82,-0.950631
11.83,-1.10337
11.84,-1.25495
11.85,-1.40528
11.86,-1.55423
11.87,-1.7017
11.88,-1.84758
11.89,-1.99178
11.9,-2.1342
11.91,-2.27477
11.92,-2.41339
11.93,-2.55
11.94,-2.68452
11.95,-2.81689
11.96,-2.94705
11.97,-3.07496
11.98,-3.20057
11.99,-3.32384
12,-3.44474
12.01,-3.56324
12.02,-3.67933
12.03,-3.79299
12.04,-3.90422
12.05,-4.01302
12.06,-4.1194
12.07,-4.22336
12.08,-4.32492
12.09,-4.42412
12.1,-4.52098
12.11,-4.61554
12.12,-4.70783
12.13,-4.79792
12.14,-4.88583
12.15,-4.97165
12.16,-5.05542
12.17,-5.13721
12.18,-5.21709
12.19,-5.29514
12.2,-5.37143
12.21,-5.44604
12.22,-5.51906
12.23,-5.59057
12.24,-5.66066
12.25,-5.72943
12.26,-5.79695
12.27,-5.86333
12.28,-5.92866
12.29,-5.99303
12.3,-6.05655
12.31,-6.11929
12.32,-6.18137
12.33,-6.24286
12.34,-6.30387
12.35,-6.36449
12.36,-6.4248
12.37,-6.48488
12.38,-6.54483
12.39,-6.60473
12.4,-6.66464
12.41,-6.72465
12.42,-6.78483
12.43,-6.84523
12.44,-6.90593
12.45,-6.96697
12.46,-7.02842
12.47,-7.0903
12.48,-7.15267
12.49,-7.21556
12.5,-7.279
12.51,-7.34301
12.52,-7.4076
12.53,-7.47278
12.54,-7.53857
12.55,-7.60494
12.56,-7.6719
12.57,-7.73941
12.58,-7.80747
12.59,-7.87603
12.6,-7.94506
12.61,-8.01451
12.62,-8.08433
12.63,-8.15445
12.64,-8.22482
12.65,-8.29535
12.66,-8.36596
12.67,-8.43658
12.68,-8.5071
12.69,-8.57743
12.7,-8.64746
12.71,-8.71708
12.72,-8.78618
12.73,-8.85463
12.74,-8.9223
12.75,-8.98908
12.76,-9.05481
12.77,-9.11937
12.78,-9.1826
12.79,-9.24438
12.8,-9.30454
12.81,-9.36293
12.82,-9.41941
12.83,-9.47382
12.84,-9.52601
12.85,-9.57582
12.86,-9.62309
12.87,-9.66767
12.88,-9.70941
12.89,-9.74815
12.9,-9.78375
12.91,-9.81604
12.92,-9.84489
12.93,-9.87016
12.94,-9.8917
12.95,-9.90938
12.96,-9.92307
12.97,-9.93264
12.98,-9.93797
12.99,-9.93895
13,-9.93548
13.01,-9.92744
13.02,-9.91476
13.03,-9.89733
13.04,-9.87509
13.05,-9.84796
13.06,-9.81588
13.07,-9.77881
13.08,-9.73669
13.09,-9.6895
13.1,-9.63721
13.11,-9.5798
13.12,-9.51728
13.13,-9.44965
13.14,-9.37693
13.15,-9.29915
13.16,-9.21635
13.17,-9.12857
13.18,-9.03588
13.19,-8.93834
13.2,-8.83605
13.21,-8.7291
13.22,-8.61758
13.23,-8.50161
13.24,-8.38133
13.25,-8.25685
13.26,-8.12834
13.27,-7.99594
13.28,-7.85983
13.29,-7.72016
13.3,-7.57714
13.31,-7.43094
13.32,-7.28177
13.33,-7.12985
13.34,-6.97538
13.35,-6.81859
13.36,-6.6597
13.37,-6.49896
13.38,-6.33661
13.39,-6.17289
13.4,-6.00806
13.41,-5.84236
13.42,-5.67607
13.43,-5.50944
13.44,-5.34273
13.45,-5.17622
13.46,-5.01016
13.47,-4.84484
13.48,-4.6805
13.49,-4.51743
13.5,-4.35589
13.51,-4.19614
13.52,-4.03844
13.53,-3.88305
13.54,-3.73022
13.55,-3.5802
13.56,-3.43324
13.57,-3.28957
13.58,-3.14943
13.59,-3.01303
13.6,-2.8806
13.61,-2.75235
13.62,-2.62847
13.63,-2.50917
13.64,-2.39461
13.65,-2.28497
13.66,-2.18042
13.67,-2.08109
13.68,-1.98714
13.69,-1.89869
13.7,-1.81586
13.71,-1.73874
13.72,-1.66743
13.73,-1.60201
13.74,-1.54254
13.75,-1.48907
13.76,-1.44164
13.77,-1.40027
13.78,-1.36498
13.79,-1.33576
13.8,-1.31259
13.81,-1.29545
13.82,-1.28429
13.83,-1.27906
13.84,-1.27969
13.85,-1.28608
13.86,-1.29815
13.87,-1.31579
13.88,-1.33887
13.89,-1.36727
13.9,-1.40083
13.91,-1.4394
13.92,-1.48282
13.93,-1.5309
13.94,-1.58346
13.95,-1.6403
13.96,-1.70121
13.97,-1.76598
13.98,-1.83439
13.99,-1.90621
14,-1.98119
14.01,-2.0591
14.02,-2.13968
14.03,-2.22269
14.04,-2.30787
14.05,-2.39495
14.06,-2.48367
14.07,-2.57376
14.08,-2.66497
14.09,-2.75701
14.1,-2.84963
14.11,-2.94256
14.12,-3.03552
14.13,-3.12827
14.14,-3.22053
14.15,-3.31205
14.16,-3.40259
14.17,-3.49188
14.18,-3.5797
14.19,-3.6658
14.2,-3.74996
14.21,-3.83195
14.22,-3.91157
14.23,-3.98861
14.24,-4.06287
14.25,-4.13417
14.26,-4.20234
14.27,-4.2672
14.28,-4.32862
14.29,-4.38644
14.3,-4.44054
14.31,-4.4908
14.32,-4.53711
14.33,-4.57939
14.34,-4.61755
14.35,-4.65153
14.36,-4.68127
14.37,-4.70674
14.38,-4.72791
14.39,-4.74477
14.4,-4.75731
14.41,-4.76556
14.42,-4.76954
14.43,-4.7693
14.44,-4.76489
14.45,-4.75637
14.46,-4.74382
14.47,-4.72735
14.48,-4.70705
14.49,-4.68304
14.5,-4.65545
14.51,-4.62442
14.52,-4.59009
14.53,-4.55263
14.54,-4.5122
14.55,-4.46898
14.56,-4.42317
14.57,-4.37494
14.58,-4.32451
14.59,-4.27208
14.6,-4.21787
14.61,-4.1621
14.62,-4.10498
14.63,-4.04675
14.64,-3.98763
14.65,-3.92787
14.66,-3.86769
14.67,-3.80734
14.68,-3.74704
14.69,-3.68704
14.7,-3.62757
14.71,-3.56885
14.72,-3.51113
14.73,-3.45463
14.74,-3.39956
14.75,-3.34615
14.76,-3.29461
14.77,-3.24515
14.78,-3.19796
14.79,-3.15323
14.8,-3.11114
14.81,-3.07188
14.82,-3.03561
14.83,-3.00247
14.84,-2.97263
14.85,-2.9462
