dt,WR
15.2,8.25737
15.21,8.32138
15.22,8.38579
15.23,8.45042
15.24,8.5151
15.25,8.57963
15.26,8.64386
15.27,8.70761
15.28,8.77073
15.29,8.83307
15.3,8.89447
15.31,8.9548
15.32,9.01392
15.33,9.07171
15.34,9.12804
15.35,9.18281
15.36,9.23592
15.37,9.28725
15.38,9.33673
15.39,9.38427
15.4,9.42979
15.41,9.47322
15.42,9.5145
15.43,9.55358
15.44,9.5904
15.45,9.62493
15.46,9.65712
15.47,9.68695
15.48,9.7144
15.49,9.73944
15.5,9.76207
15.51,9.78227
15.52,9.80005
15.53,9.81541
15.54,9.82835
15.55,9.83889
15.56,9.84705
15.57,9.85283
15.58,9.85628
15.59,9.8574
15.6,9.85623
15.61,9.85281
15.62,9.84716
15.63,9.83932
15.64,9.82932
15.65,9.81721
15.66,9.80303
15.67,9.78681
15.68,9.76859
15.69,9.74841
15.7,9.72632
15.71,9.70236
15.72,9.67656
15.73,9.64896
15.74,9.61961
15.75,9.58853
15.76,9.55577
15.77,9.52136
15.78,9.48532
15.79,9.4477
15.8,9.40852
15.81,9.36781
15.82,9.32559
15.83,9.28189
15.84,9.23672
15.85,9.19011
15.86,9.14206
15.87,9.0926
15.88,9.04174
15.89,8.98949
15.9,8.93584
15.91,8.88082
15.92,8.82442
15.93,8.76664
15.94,8.70749
15.95,8.64695
15.96,8.58504
15.97,8.52173
15.98,8.45703
15.99,8.39093
16,8.32342
16.01,8.25448
16.02,8.18412
16.03,8.11231
16.04,8.03905
16.05,7.96433
16.06,7.88813
16.07,7.81045
16.08,7.73127
16.09,7.65059
16.1,7.5684
16.11,7.48469
16.12,7.39945
16.13,7.31269
16.14,7.2244
16.15,7.13458
16.16,7.04323
16.17,6.95035
16.18,6.85596
16.19,6.76007
16.2,6.66268
16.21,6.56382
16.22,6.4635
16.23,6.36174
16.24,6.25858
16.25,6.15403
16.26,6.04814
16.27,5.94094
16.28,5.83248
16.29,5.72279
16.3,5.61193
16.31,5.49995
16.32,5.38691
16.33,5.27287
16.34,5.15789
16.35,5.04204
16.36,4.9254
16.37,4.80805
16.38,4.69006
16.39,4.57152
16.4,4.45252
16.41,4.33315
16.42,4.21351
16.43,4.09369
16.44,3.9738
16.45,3.85395
16.46,3.73423
16.47,3.61477
16.48,3.49567
16.49,3.37706
16.5,3.25903
16.51,3.14173
16.52,3.02526
16.53,2.90976
16.54,2.79533
16.55,2.68211
16.56,2.57022
16.57,2.45979
16.58,2.35094
16.59,2.24379
16.6,2.13846
16.61,2.03509
16.62,1.93379
16.63,1.83469
16.64,1.73789
16.65,1.64353
16.66,1.55171
16.67,1.46254
16.68,1.37614
16.69,1.29261
16.7,1.21205
16.71,1.13457
16.72,1.06025
16.73,0.989197
16.74,0.921492
16.75,0.857219
16.76,0.796456
16.77,0.739277
16.78,0.685751
16.79,0.635942
16.8,0.589908
16.81,0.547702
16.82,0.509372
16.83,0.47496
16.84,0.444501
16.85,0.418026
16.86,0.39556
16.87,0.37712
16.88,0.362719
16.89,0.352364
16.9,0.346055
16.91,0.343787
16.92,0.345547
16.93,0.35132
16.94,0.361081
16.95,0.374802
16.96,0.392447
16.97,0.413977
16.98,0.439345
16.99,0.468501
17,0.501388
17.01,0.537944
17.02,0.578103
17.03,0.621795
17.04,0.668943
17.05,0.719467
17.06,0.773284
17.07,0.830305
17.08,0.890439
17.09,0.953591
17.1,1.01966
17.11,1.08855
17.12,1.16016
17.13,1.23437
17.14,1.31108
17.15,1.39018
17.16,1.47156
17.17,1.5551
17.18,1.6407
17.19,1.72822
17.2,1.81757
17.21,1.90862
17.22,2.00126
17.23,2.09537
17.24,2.19083
17.25,2.28754
17.26,2.38538
17.27,2.48423
17.28,2.58399
17.29,2.68455
17.3,2.78581
17.31,2.88765
17.32,2.98998
17.33,3.0927
17.34,3.19571
17.35,3.29892
17.36,3.40224
17.37,3.50558
17.38,3.60887
17.39,3.71201
17.4,3.81494
17.41,3.91759
17.42,4.01988
17.43,4.12176
17.44,4.22316
17.45,4.32403
17.46,4.42432
17.47,4.52398
17.48,4.62297
17.49,4.72126
17.5,4.81881
17.51,4.91558
17.52,5.01156
17.53,5.10673
17.54,5.20107
17.55,5.29456
17.56,5.3872
17.57,5.47898
17.58,5.56991
17.59,5.65999
17.6,5.74922
17.61,5.83761
17.62,5.92518
17.63,6.01195
17.64,6.09793
17.65,6.18315
17.66,6.26763
17.67,6.3514
17.68,6.4345
17.69,6.51695
17.7,6.59879
17.71,6.68005
17.72,6.76078
17.73,6.84101
17.74,6.92079
17.75,7.00015
17.76,7.07913
17.77,7.15779
17.78,7.23617
17.79,7.3143
17.8,7.39223
17.81,7.47001
17.82,7.54768
17.83,7.62528
17.84,7.70285
17.85,7.78044
17.86,7.85808
17.87,7.93582
17.88,8.01368
17.89,8.09172
17.9,8.16996
17.91,8.24843
17.92,8.32717
17.93,8.40621
17.94,8.48557
17.95,8.56528
17.96,8.64535
17.97,8.72582
17.98,8.8067
17.99,8.888
18,8.96974
18.01,9.05193
18.02,9.13457
18.03,9.21768
18.04,9.30126
18.05,9.3853
18.06,9.46981
18.07,9.55478
18.08,9.64021
18.09,9.72609
18.1,9.8124
18.11,9.89914
18.12,9.98628
18.13,10.0738
18.14,10.1617
18.15,10.25
18.16,10.3386
18.17,10.4275
18.18,10.5167
18.19,10.6061
18.2,10.6958
18.21,10.7857
18.22,10.8757
18.23,10.9659
18.24,11.0562
18.25,11.1466
18.26,11.237
18.27,11.3274
18.28,11.4178
18.29,11.5082
18.3,11.5985
18.31,11.6887
18.32,11.7787
18.33,11.8686
18.34,11.9583
18.35,12.0478
18.36,12.137
18.37,12.226
18.38,12.3146
18.39,12.403
18.4,12.491
18.41,12.5787
18.42,12.666
18.43,12.753
18.44,12.8396
18.45,12.9258
18.46,13.0116
18.47,13.097
18.48,13.182
18.49,13.2666
18.5,13.3508
18.51,13.4347
18.52,13.5182
18.53,13.6013
18.54,13.6841
18.55,13.7665
18.56,13.8487
18.57,13.9306
18.58,14.0122
18.59,14.0936
18.6,14.1749
18.61,14.2559
18.62,14.3369
18.63,14.4177
18.64,14.4986
18.65,14.5794
18.66,14.6603
18.67,14.7412
18.68,14.8223
18.69,14.9036
18.7,14.9851
18.71,15.0669
18.72,15.149
18.73,15.2315
18.74,15.3145
18.75,15.3979
18.76,15.4819
18.77,15.5665
18.78,15.6517
18.79,15.7377
18.8,15.8244
18.81,15.9119
18.82,16.0002
18.83,16.0894
18.84,16.1796
18.85,16.2707
18.86,16.3629
18.87,16.4562
18.88,16.5505
18.89,16.646
18.9,16.7426
18.91,16.8404
18.92,16.9394
18.93,17.0397
18.94,17.1411
18.95,17.2439
18.96,17.3479
18.97,17.4532
18.98,17.5597
18.99,17.6675
19,17.7765
19.01,17.8868
19.02,17.9983
19.03,18.1109
19.04,18.2247
19.05,18.3396
19.06,18.4556
19.07,18.5726
19.08,18.6906
19.09,18.8095
19.1,18.9292
19.11,19.0497
19.12,19.1709
19.13,19.2927
19.14,19.415
19.15,19.5378
19.16,19.6609
19.17,19.7842
19.18,19.9077
19.19,20.0312
19.2,20.1546
19.21,20.2777
19.22,20.4005
19.23,20.5228
19.24,20.6445
19.25,20.7655
19.26,20.8855
19.27,21.0045
19.28,21.1223
19.29,21.2387
19.3,21.3536
19.31,21.4669
19.32,21.5783
19.33,21.6877
19.34,21.795
19.35,21.8999
19.36,22.0024
19.37,22.1022
19.38,22.1991
19.39,22.2931
19.4,22.3839
19.41,22.4714
19.42,22.5554
19.43,22.6358
19.44,22.7123
19.45,22.7849
19.46,22.8533
19.47,22.9175
19.48,22.9772
19.49,23.0323
19.5,23.0827
19.51,23.1283
19.52,23.1688
19.53,23.2042
19.54,23.2344
19.55,23.2592
19.56,23.2785
19.57,23.2923
19.58,23.3004
19.59,23.3027
19.6,23.2991
19.61,23.2896
19.62,23.2741
19.63,23.2525
19.64,23.2249
19.65,23.191
19.66,23.151
19.67,23.1048
19.68,23.0523
19.69,22.9935
19.7,22.9286
19.71,22.8573
19.72,22.7799
19.73,22.6963
19.74,22.6065
19.75,22.5107
19.76,22.4088
19.77,22.3009
19.78,22.1871
19.79,22.0675
19.8,21.9422
19.81,21.8113
19.82,21.675
19.83,21.5332
19.84,21.3862
19.85,21.2341
19.86,21.0771
19.87,20.9153
19.88,20.7489
19.89,20.5781
19.9,20.403
19.91,20.2239
19.92,20.0409
19.93,19.8542
19.94,19.6641
19.95,19.4708
19.96,19.2745
19.97,19.0754
19.98,18.8738
19.99,18.6699
20,18.464
20.01,18.2562
20.02,18.0469
20.03,17.8363
20.04,17.6247
20.05,17.4123
20.06,17.1994
20.07,16.9862
20.08,16.7731
20.09,16.5602
20.1,16.3479
20.11,16.1363
20.12,15.9259
20.13,15.7167
20.14,15.5091
20.15,15.3034
20.16,15.0997
20.17,14.8984
20.18,14.6996
20.19,14.5037
20.2,14.3108
20.21,14.1211
20.22,13.935
20.23,13.7526
20.24,13.5741
20.25,13.3997
20.26,13.2297
20.27,13.0642
20.28,12.9033
20.29,12.7473
20.3,12.5963
20.31,12.4504
20.32,12.3099
20.33,12.1748
20.34,12.0452
20.35,11.9214
20.36,11.8032
20.37,11.6909
20.38,11.5846
20.39,11.4842
20.4,11.3899
20.41,11.3016
20.42,11.2195
20.43,11.1435
20.44,11.0736
20.45,11.0099
20.46,10.9522
20.47,10.9007
20.48,10.8552
20.49,10.8157
20.5,10.7821
20.51,10.7544
20.52,10.7324
20.53,10.7161
20.54,10.7054
20.55,10.7
20.56,10.7
20.57,10.7051
20.58,10.7152
20.59,10.7301
20.6,10.7497
20.61,10.7738
20.62,10.8022
20.63,10.8346
20.64,10.8709
20.65,10.9109
20.66,10.9543
20.67,11.001
20.68,11.0505
20.69,11.1029
20.7,11.1576
20.71,11.2146
20.72,11.2736
20.73,11.3343
20.74,11.3964
20.75,11.4596
20.76,11.5238
20.77,11.5885
20.78,11.6536
20.79,11.7187
20.8,11.7836
20.81,11.848
20.82,11.9117
20.83,11.9743
20.84,12.0355
20.85,12.0952
20.86,12.153
20.87,12.2086
20.88,12.2619
20.89,12.3125
20.9,12.3601
20.91,12.4047
20.92,12.4458
20.93,12.4833
20.94,12.5169
20.95,12.5465
20.96,12.5717
20.97,12.5925
20.98,12.6085
20.99,12.6197
21,12.6258
21.01,12.6267
21.02,12.6222
21.03,12.6121
21.04,12.5964
21.05,12.5749
21.06,12.5474
21.07,12.514
21.08,12.4744
21.09,12.4286
21.1,12.3766
21.11,12.3183
21.12,12.2537
21.13,12.1826
21.14,12.1052
21.15,12.0214
21.16,11.9312
21.17,11.8346
21.18,11.7317
21.19,11.6225
21.2,11.507
21.21,11.3855
21.22,11.2578
21.23,11.1242
21.24,10.9848
21.25,10.8396
21.26,10.6888
21.27,10.5325
21.28,10.371
21.29,10.2043
21.3,10.0327
21.31,9.85633
21.32,9.6754
21.33,9.49013
21.34,9.30073
21.35,9.10744
21.36,8.91049
21.37,8.71013
21.38,8.50661
21.39,8.3002
21.4,8.09117
21.41,7.87979
21.42,7.66635
21.43,7.45112
21.44,7.23442
21.45,7.01653
21.46,6.79775
21.47,6.57839
21.48,6.35877
21.49,6.13918
21.5,5.91995
21.51,5.70139
21.52,5.48381
21.53,5.26753
21.54,5.05286
21.55,4.84013
21.56,4.62964
21.57,4.4217
21.58,4.21663
21.59,4.01473
21.6,3.8163
21.61,3.62165
21.62,3.43106
21.63,3.24483
21.64,3.06324
21.65,2.88657
21.66,2.71508
21.67,2.54905
21.68,2.38872
21.69,2.23436
21.7,2.08619
21.71,1.94445
21.72,1.80936
21.73,1.68113
21.74,1.55997
21.75,1.44607
21.76,1.33961
21.77,1.24076
21.78,1.14968
21.79,1.06652
21.8,0.99141
21.81,0.924481
21.82,0.865842
21.83,0.815592
21.84,0.773817
21.85,0.740592
21.86,0.715977
21.87,0.700019
21.88,0.692754
21.89,0.694203
21.9,0.704373
21.91,0.723259
21.92,0.750844
21.93,0.787095
21.94,0.831968
21.95,0.885405
21.96,0.947333
21.97,1.01767
21.98,1.09632
21.99,1.18317
22,1.2781
22.01,1.38098
22.02,1.49166
22.03,1.60999
22.04,1.73578
22.05,1.86887
22.06,2.00907
22.07,2.15616
22.08,2.30994
22.09,2.47018
22.1,2.63666
22.11,2.80914
22.12,2.98735
22.13,3.17106
22.14,3.35998
22.15,3.55386
22.16,3.7524
22.17,3.95532
22.18,4.16233
22.19,4.37314
22.2,4.58743
22.21,4.80491
22.22,5.02525
22.23,5.24816
22.24,5.4733
22.25,5.70036
22.26,5.92902
22.27,6.15896
22.28,6.38984
22.29,6.62136
22.3,6.85318
22.31,7.08499
22.32,7.31646
22.33,7.54727
22.34,7.77711
22.35,8.00567
22.36,8.23264
22.37,8.4577
22.38,8.68057
22.39,8.90095
22.4,9.11855
22.41,9.33308
22.42,9.54427
22.43,9.75185
22.44,9.95556
22.45,10.1551
22.46,10.3504
22.47,10.541
22.48,10.7268
22.49,10.9075
22.5,11.083
22.51,11.253
22.52,11.4174
22.53,11.576
22.54,11.7286
22.55,11.875
22.56,12.0153
22.57,12.1491
22.58,12.2764
22.59,12.3971
22.6,12.511
22.61,12.6182
22.62,12.7186
22.63,12.812
22.64,12.8986
22.65,12.9781
22.66,13.0507
22.67,13.1162
22.68,13.1748
22.69,13.2265
22.7,13.2713
22.71,13.3092
22.72,13.3402
22.73,13.3646
22.74,13.3824
22.75,13.3936
22.76,13.3983
22.77,13.3968
22.78,13.3891
22.79,13.3754
22.8,13.3558
22.81,13.3305
22.82,13.2996
22.83,13.2634
22.84,13.222
22.85,13.1757
22.86,13.1246
22.87,13.069
22.88,13.0091
22.89,12.945
22.9,12.8772
22.91,12.8057
22.92,12.7308
22.93,12.6529
22.94,12.5721
22.95,12.4886
22.96,12.4029
22.97,12.315
22.98,12.2254
22.99,12.1342
23,12.0417
23.01,11.9482
23.02,11.854
23.03,11.7593
23.04,11.6643
23.05,11.5694
23.06,11.4748
23.07,11.3807
23.08,11.2874
23.09,11.1951
23.1,11.1041
23.11,11.0146
23.12,10.9269
23.13,10.8411
23.14,10.7574
23.15,10.6762
23.16,10.5974
23.17,10.5215
23.18,10.4484
23.19,10.3784
23.2,10.3117
23.21,10.2484
23.22,10.1886
23.23,10.1324
23.24,10.08
23.25,10.0315
23.26,9.98698
23.27,9.94646
23.28,9.91005
23.29,9.87779
23.3,9.84972
23.31,9.82588
23.32,9.80627
23.33,9.7909
23.34,9.77977
23.35,9.77284
23.36,9.77008
23.37,9.77144
23.38,9.77686
23.39,9.78626
23.4,9.79957
23.41,9.81667
23.42,9.83747
23.43,9.86184
23.44,9.88965
23.45,9.92075
23.46,9.95498
23.47,9.9922
23.48,10.0322
23.49,10.0748
23.5,10.1199
23.51,10.1672
23.52,10.2165
23.53,10.2676
23.54,10.3202
23.55,10.3742
23.56,10.4294
23.57,10.4853
23.58,10.5419
23.59,10.5989
23.6,10.656
23.61,10.713
23.62,10.7696
23.63,10.8255
23.64,10.8805
23.65,10.9343
23.66,10.9867
23.67,11.0374
23.68,11.0862
23.69,11.1328
23.7,11.1769
23.71,11.2183
23.72,11.2568
23.73,11.2922
23.74,11.3241
23.75,11.3524
23.76,11.3769
23.77,11.3973
23.78,11.4135
23.79,11.4253
23.8,11.4324
23.81,11.4348
23.82,11.4322
23.83,11.4245
23.84,11.4116
23.85,11.3933
23.86,11.3696
23.87,11.3403
23.88,11.3053
23.89,11.2646
23.9,11.2181
23.91,11.1658
23.92,11.1076
23.93,11.0435
23.94,10.9736
23.95,10.8977
23.96,10.816
23.97,10.7285
23.98,10.6353
23.99,10.5364
24,10.4318
24.01,10.3218
24.02,10.2064
24.03,10.0858
24.04,9.96
24.05,9.82929
24.06,9.6938
24.07,9.5537
24.08,9.40921
24.09,9.26051
24.1,9.10785
24.11,8.95144
24.12,8.79153
24.13,8.62838
24.14,8.46225
24.15,8.2934
24.16,8.12213
24.17,7.94872
24.18,7.77347
24.19,7.59668
24.2,7.41867
24.21,7.23975
24.22,7.06024
24.23,6.88046
24.24,6.70074
24.25,6.52142
24.26,6.34282
24.27,6.16528
24.28,5.98913
24.29,5.8147
24.3,5.64233
24.31,5.47234
24.32,5.30505
24.33,5.14079
24.34,4.97988
24.35,4.82263
24.36,4.66934
24.37,4.52032
24.38,4.37584
24.39,4.2362
24.4,4.10167
24.41,3.97251
24.42,3.84898
24.43,3.73132
24.44,3.61976
24.45,3.51451
24.46,3.41579
24.47,3.32379
24.48,3.23868
24.49,3.16063
24.5,3.0898
24.51,3.02631
24.52,2.97028
24.53,2.92182
24.54,2.88102
24.55,2.84795
24.56,2.82266
24.57,2.8052
24.58,2.79558
24.59,2.79381
24.6,2.79988
24.61,2.81377
24.62,2.83542
24.63,2.86477
24.64,2.90175
24.65,2.94627
24.66,2.99821
24.67,3.05744
24.68,3.12384
24.69,3.19723
24.7,3.27745
24.71,3.36431
24.72,3.45761
24.73,3.55715
24.74,3.66269
24.75,3.77399
24.76,3.89081
24.77,4.01288
24.78,4.13993
24.79,4.27169
24.8,4.40786
24.81,4.54813
24.82,4.69222
24.83,4.83979
24.84,4.99054
24.85,5.14413
24.86,5.30024
24.87,5.45853
24.88,5.61868
24.89,5.78033
24.9,5.94316
24.91,6.10681
24.92,6.27096
24.93,6.43527
24.94,6.5994
24.95,6.76301
24.96,6.92579
24.97,7.0874
24.98,7.24753
24.99,7.40586
25,7.5621
25.01,7.71594
25.02,7.86709
25.03,8.01528
25.04,8.16024
25.05,8.3017
25.06,8.43943
25.07,8.57317
25.08,8.70272
25.09,8.82785
25.1,8.94837
25.11,9.0641
25.12,9.17487
25.13,9.28052
25.14,9.38091
25.15,9.47592
25.16,9.56544
25.17,9.64938
25.18,9.72765
25.19,9.8002
25.2,9.86698
25.21,9.92796
25.22,9.98313
25.23,10.0325
25.24,10.0761
25.25,10.1139
25.26,10.146
25.27,10.1725
25.28,10.1934
25.29,10.2089
25.3,10.2191
25.31,10.224
25.32,10.2238
25.33,10.2187
25.34,10.2089
25.35,10.1945
25.36,10.1757
25.37,10.1528
25.38,10.1258
25.39,10.0952
25.4,10.061
25.41,10.0235
25.42,9.98307
25.43,9.93986
25.44,9.89416
25.45,9.84624
25.46,9.79638
25.47,9.74487
25.48,9.69198
25.49,9.63801
25.5,9.58324
25.51,9.52797
25.52,9.47249
25.53,9.4171
25.54,9.36207
25.55,9.30771
25.56,9.25429
25.57,9.20211
25.58,9.15144
25.59,9.10255
25.6,9.05572
25.61,9.01121
25.62,8.96928
25.63,8.93016
25.64,8.89412
25.65,8.86136
25.66,8.83213
25.67,8.80663
25.68,8.78506
25.69,8.76762
25.7,8.75448
25.71,8.74581
25.72,8.74178
25.73,8.74253
25.74,8.74818
25.75,8.75885
25.76,8.77466
25.77,8.79569
25.78,8.82203
25.79,8.85373
25.8,8.89085
25.81,8.93344
25.82,8.9815
25.83,9.03506
25.84,9.09412
25.85,9.15865
25.86,9.22863
25.87,9.30401
25.88,9.38475
25.89,9.47078
25.9,9.56201
25.91,9.65837
25.92,9.75974
25.93,9.86602
25.94,9.97708
25.95,10.0928
25.96,10.213
25.97,10.3376
25.98,10.4664
25.99,10.5992
26,10.7359
26.01,10.8763
26.02,11.0201
26.03,11.1673
26.04,11.3176
26.05,11.4708
26.06,11.6268
26.07,11.7852
26.08,11.9459
26.09,12.1087
26.1,12.2735
26.11,12.4399
26.12,12.6077
26.13,12.7769
26.14,12.9471
26.15,13.1182
26.16,13.2899
26.17,13.4622
26.18,13.6347
26.19,13.8074
26.2,13.98
26.21,14.1523
26.22,14.3243
26.23,14.4957
26.24,14.6664
26.25,14.8363
26.26,15.0052
26.27,15.173
26.28,15.3397
26.29,15.505
26.3,15.669
26.31,15.8315
26.32,15.9924
26.33,16.1518
26.34,16.3094
26.35,16.4654
26.36,16.6197
26.37,16.7722
26.38,16.923
26.39,17.0721
26.4,17.2194
26.41,17.365
26.42,17.5089
26.43,17.6512
26.44,17.7919
26.45,17.9311
26.46,18.0688
26.47,18.2052
26.48,18.3403
26.49,18.4742
26.5,18.6071
26.51,18.739
26.52,18.87
26.53,19.0003
26.54,19.13
26.55,19.2592
26.56,19.3881
26.57,19.5168
26.58,19.6454
26.59,19.7741
26.6,19.9031
26.61,20.0324
26.62,20.1623
26.63,20.2928
26.64,20.4242
26.65,20.5565
26.66,20.6899
26.67,20.8246
26.68,20.9606
26.69,21.0982
26.7,21.2373
26.71,21.3782
26.72,21.521
26.73,21.6657
26.74,21.8125
26.75,21.9614
26.76,22.1125
26.77,22.266
26.78,22.4218
26.79,22.58
26.8,22.7407
26.81,22.9039
26.82,23.0695
26.83,23.2377
26.84,23.4084
26.85,23.5816
26.86,23.7572
26.87,23.9352
26.88,24.1157
26.89,24.2984
26.9,24.4834
26.91,24.6704
26.92,24.8596
26.93,25.0506
26.94,25.2434
26.95,25.4379
26.96,25.6338
26.97,25.8311
26.98,26.0295
26.99,26.2288
27,26.429
27.01,26.6296
27.02,26.8306
27.03,27.0317
27.04,27.2327
27.05,27.4332
27.06,27.6331
27.07,27.8321
27.08,28.0299
27.09,28.2262
27.1,28.4208
27.11,28.6134
27.12,28.8036
27.13,28.9912
27.14,29.1759
27.15,29.3574
27.16,29.5354
27.17,29.7095
27.18,29.8795
27.19,30.045
27.2,30.2059
27.21,30.3617
27.22,30.5122
27.23,30.6571
27.24,30.7961
27.25,30.9289
27.26,31.0553
27.27,31.175
27.28,31.2877
27.29,31.3932
27.3,31.4913
27.31,31.5817
27.32,31.6643
27.33,31.7387
27.34,31.8049
27.35,31.8626
27.36,31.9117
27.37,31.952
27.38,31.9834
27.39,32.0058
27.4,32.019
27.41,32.023
27.42,32.0176
27.43,32.003
27.44,31.9789
27.45,31.9453
27.46,31.9024
27.47,31.8499
27.48,31.7881
27.49,31.7169
27.5,31.6364
27.51,31.5466
27.52,31.4478
27.53,31.3398
27.54,31.223
27.55,31.0974
27.56,30.9632
27.57,30.8206
27.58,30.6697
27.59,30.5108
27.6,30.3441
27.61,30.1698
27.62,29.9881
27.63,29.7994
27.64,29.6039
27.65,29.4018
27.66,29.1936
27.67,28.9794
27.68,28.7596
27.69,28.5345
27.7,28.3044
27.71,28.0698
27.72,27.8309
27.73,27.5881
27.74,27.3417
27.75,27.0921
27.76,26.8397
27.77,26.5848
27.78,26.3278
27.79,26.069
27.8,25.8089
27.81,25.5478
27.82,25.2861
27.83,25.024
27.84,24.7621
27.85,24.5005
27.86,24.2398
27.87,23.9801
27.88,23.7219
27.89,23.4654
27.9,23.211
27.91,22.959
27.92,22.7097
27.93,22.4633
27.94,22.2202
27.95,21.9805
27.96,21.7446
27.97,21.5127
27.98,21.2849
27.99,21.0616
28,20.8428
28.01,20.6288
28.02,20.4197
28.03,20.2157
28.04,20.0169
28.05,19.8233
28.06,19.6352
28.07,19.4525
28.08,19.2754
28.09,19.1038
28.1,18.9378
28.11,18.7775
28.12,18.6227
28.13,18.4736
28.14,18.3299
28.15,18.1918
28.16,18.0591
28.17,17.9317
28.18,17.8095
28.19,17.6924
28.2,17.5803
28.21,17.473
28.22,17.3704
28.23,17.2724
28.24,17.1786
28.25,17.0889
28.26,17.0032
28.27,16.9211
28.28,16.8426
28.29,16.7672
28.3,16.6949
28.31,16.6253
28.32,16.5582
28.33,16.4934
28.34,16.4305
28.35,16.3693
28.36,16.3095
28.37,16.2509
28.38,16.1931
28.39,16.1359
28.4,16.0791
28.41,16.0223
28.42,15.9652
28.43,15.9076
28.44,15.8493
28.45,15.7899
28.46,15.7293
28.47,15.6671
28.48,15.6031
28.49,15.537
28.5,15.4687
28.51,15.398
28.52,15.3246
28.53,15.2482
28.54,15.1689
28.55,15.0862
28.56,15.0002
28.57,14.9106
28.58,14.8173
28.59,14.7202
28.6,14.6192
28.61,14.5141
28.62,14.4049
28.63,14.2916
28.64,14.174
28.65,14.0522
28.66,13.9261
28.67,13.7956
28.68,13.661
28.69,13.522
28.7,13.3789
28.71,13.2316
28.72,13.0803
28.73,12.9249
28.74,12.7657
28.75,12.6028
28.76,12.4362
28.77,12.2661
28.78,12.0927
28.79,11.9162
28.8,11.7367
28.81,11.5545
28.82,11.3697
28.83,11.1827
28.84,10.9935
28.85,10.8025
28.86,10.61
28.87,10.4162
28.88,10.2213
28.89,10.0256
28.9,9.82956
28.91,9.6333
28.92,9.43717
28.93,9.24148
28.94,9.04654
28.95,8.85265
28.96,8.66013
28.97,8.4693
28.98,8.28047
28.99,8.09396
29,7.91007
29.01,7.72914
29.02,7.55145
29.03,7.37733
29.04,7.20707
29.05,7.04098
29.06,6.87933
29.07,6.72243
29.08,6.57053
29.09,6.42393
29.1,6.28287
29.11,6.14761
29.12,6.0184
29.13,5.89545
29.14,5.779
29.15,5.66925
29.16,5.5664
29.17,5.47063
29.18,5.38212
29.19,5.30101
29.2,5.22746
29.21,5.16158
29.22,5.10351
29.23,5.05333
29.24,5.01112
29.25,4.97697
29.26,4.95092
29.27,4.93301
29.28,4.92326
29.29,4.92168
29.3,4.92826
29.31,4.94297
29.32,4.96578
29.33,4.99663
29.34,5.03545
29.35,5.08215
29.36,5.13663
29.37,5.19878
29.38,5.26848
29.39,5.34557
29.4,5.4299
29.41,5.5213
29.42,5.61959
29.43,5.72458
29.44,5.83606
29.45,5.95381
29.46,6.07762
29.47,6.20723
29.48,6.34242
29.49,6.48291
29.5,6.62846
29.51,6.77878
29.52,6.93361
29.53,7.09266
29.54,7.25565
29.55,7.42228
29.56,7.59226
29.57,7.76528
29.58,7.94105
29.59,8.11927
29.6,8.29962
29.61,8.48181
29.62,8.66554
29.63,8.8505
29.64,9.03638
29.65,9.2229
29.66,9.40976
29.67,9.59667
29.68,9.78334
29.69,9.96949
29.7,10.1549
29.71,10.3392
29.72,10.5221
29.73,10.7035
29.74,10.8831
29.75,11.0607
29.76,11.2359
29.77,11.4087
29.78,11.5787
29.79,11.7458
29.8,11.9099
29.81,12.0707
29.82,12.228
29.83,12.3817
29.84,12.5318
29.85,12.6779
29.86,12.8201
29.87,12.9583
29.88,13.0922
29.89,13.2219
29.9,13.3473
29.91,13.4683
29.92,13.5849
29.93,13.6971
29.94,13.8048
29.95,13.908
29.96,14.0068
29.97,14.1011
29.98,14.1911
29.99,14.2766
30,14.3579
30.01,14.4348
30.02,14.5076
30.03,14.5763
30.04,14.641
30.05,14.7018
30.06,14.7588
30.07,14.8121
30.08,14.8619
30.09,14.9082
30.1,14.9513
30.11,14.9912
30.12,15.0281
30.13,15.0623
30.14,15.0937
30.15,15.1227
30.16,15.1494
30.17,15.1739
30.18,15.1964
30.19,15.2171
30.2,15.2363
30.21,15.2539
30.22,15.2704
30.23,15.2857
30.24,15.3001
30.25,15.3139
30.26,15.327
30.27,15.3398
30.28,15.3525
30.29,15.365
30.3,15.3777
30.31,15.3907
30.32,15.4041
30.33,15.4181
30.34,15.4329
30.35,15.4485
30.36,15.4651
30.37,15.4828
30.38,15.5018
30.39,15.5222
30.4,15.544
30.41,15.5673
30.42,15.5923
30.43,15.6191
30.44,15.6476
30.45,15.678
30.46,15.7103
30.47,15.7445
30.48,15.7808
30.49,15.8191
30.5,15.8594
30.51,15.9019
30.52,15.9463
30.53,15.9929
30.54,16.0415
30.55,16.0922
30.56,16.1448
30.57,16.1995
30.58,16.256
30.59,16.3145
30.6,16.3748
30.61,16.4368
30.62,16.5005
30.63,16.5659
30.64,16.6327
30.65,16.7011
30.66,16.7707
30.67,16.8417
30.68,16.9138
30.69,16.9869
30.7,17.061
30.71,17.1358
30.72,17.2114
30.73,17.2876
30.74,17.3643
30.75,17.4413
30.76,17.5185
30.77,17.5958
30.78,17.6731
30.79,17.7503
30.8,17.8271
30.81,17.9036
30.82,17.9795
30.83,18.0548
30.84,18.1293
30.85,18.203
30.86,18.2756
30.87,18.3472
